tickerId,exchangeId,type,secType,regionId,currencyId,currencyCode,name,symbol,disSymbol,disExchangeCode,exchangeCode,listStatus,template,tradeTime,faTradeTime,status,close,change,changeRatio,volume,netAsset,totalAsset,regionName,regionIsoCode,peTtm,preClose,fiftyTwoWkHigh,fiftyTwoWkLow,open,high,low,vibrateRatio,nextEarningDay,estimateEarningsDate,pprice,pchange,pchRatio,unSymbol,tickerType,belongTickerId,direction,weekly,quoteLotSize,expireDate,strikePrice,trdStatus,price,quoteMultiplier,cycle,dt,position,middlePrice,turnover,positionChange,implVol,expirationType,marketValue,turnoverRate,rank_type
1037697058,189,1,,6,247,USD,CBOE Market Volatility Index,VIX231115P00020000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,1.22,-0.37,-0.2327,14928,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIX,7,925323875,put,0,100,2023-11-15,20,0,1.22,100,3,dr,100123,1.28,22400.34,1851,0.9672,1.0,,,position
1038684950,189,1,,6,247,USD,CBOE Market Volatility Index,VIX240117P00019000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,1.60,-0.17,-0.0960,518,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIX,7,925323875,put,0,100,2024-01-17,19,0,1.60,100,3,dr,100037,1.63,888.40,10017,0.7373,1.0,,,position
1038325934,189,1,,6,247,USD,CBOE Market Volatility Index,VIX231220C00027000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,1.60,0.15,0.1034,1419,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIX,7,925323875,call,0,100,2023-12-20,27,0,1.60,100,3,dr,99783,1.58,2195.03,3418,1.0645,1.0,,,position
1038195663,189,1,,6,247,USD,CBOE Market Volatility Index,VIX231220C00030000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,1.27,0.08,0.0672,11083,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIX,7,925323875,call,0,100,2023-12-20,30,0,1.27,100,3,dr,99299,1.24,12102.48,2217,1.1346,1.0,,,position
1022611205,189,2,[61],6,247,USD,Barrick Gold,GOLD240119C00017000,GOLD,NYSE,OPRA,1,derivative,2023-10-27T23:59:06.843+0000,2023-10-27T23:59:06.843+0000,A,0.81,0.01,0.0125,1731,,,United States,US,-414.4670,16.30,20.75,13.01,16.23,16.42,15.84,0.0353,2023-11-02,,16.36,0.03,0.0018,GOLD,7,913730084,call,0,100,2024-01-19,17,1,0.81,100,3,dr,98190,0.83,1273.01,-101,0.3384,,28666791411,0.0146,position
1035649208,189,1,,6,247,USD,S&P 500,SPX231117P04000000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,35.50,3.20,0.0991,17639,,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,put,0,100,2023-11-17,4000,0,35.50,100,3,dr,98051,35.75,587815.06,5826,0.2159,1.0,,,position
1033985940,189,2,[61],6,247,USD,Alphabet Inc,GOOGL240119C00225000,GOOGL,NASDAQ,OPRA,1,derivative,2023-10-27T23:59:33.974+0000,2023-10-27T23:59:33.974+0000,A,0.02,0.00,0.0000,194,,,United States,US,24.6519,122.28,141.22,83.34,122.88,123.31,120.21,0.0254,,01/31-02/05,122.00,-0.17,-0.0014,GOOGL,7,913257299,call,0,100,2024-01-19,225,1,0.02,100,3,dr,97845,0.04,4.86,1,0.4325,,1529079720000,0.0036,position
1037697064,189,1,,6,247,USD,CBOE Market Volatility Index,VIX231115C00021000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,1.98,0.25,0.1445,15896,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIX,7,925323875,call,0,100,2023-11-15,21,0,1.98,100,3,dr,97820,1.94,29959.62,-1838,1.0170,1.0,,,position
1022570969,189,3,"[6, 34]",6,247,USD,iShares Silver Trust,SLV240119C00028000,SLV,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:59.492+0000,2023-10-27T23:59:59.492+0000,A,0.11,0.02,0.2222,122,13669514095,10093860911,United States,US,0.0000,20.85,23.94,17.41,20.92,21.19,20.76,0.0204,,,21.17,-0.01,-0.0005,SLV,7,913244503,call,0,100,2024-01-19,28,1,0.11,100,3,dr,97350,0.11,12.31,30,0.3606,,,,position
1022576746,189,3,"[1, 34]",6,247,USD,Invesco QQQ Trust,QQQ240119P00350000,QQQ,NASDAQ,OPRA,1,derivative,2023-10-27T23:59:57.215+0000,2023-10-27T23:59:57.215+0000,A,15.71,-1.11,-0.0660,3045,139056373473,191362712486,United States,US,0,343.66,387.98,259.08,346.43,348.84,344.08,0.0139,,,345.43,0.12,0.0003,QQQ,7,913243249,put,0,100,2024-01-19,350,1,15.71,100,3,dr,96534,15.92,47239.12,467,0.2279,,,,position
1037776279,189,1,,6,247,USD,CBOE Market Volatility Index,VIX231115C00023000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,1.44,0.18,0.1429,12676,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIX,7,925323875,call,0,100,2023-11-15,23,0,1.44,100,3,dr,96047,1.36,13713.01,1942,1.1147,1.0,,,position
1039144756,189,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY231117P00425000,SPY,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,15.33,2.04,0.1535,13610,307954340358,382413660519,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,410.40,-0.28,-0.0007,SPY,7,913243251,put,0,100,2023-11-17,425,1,15.33,100,3,dr,95654,15.48,203499.84,-6171,0.1681,,,,position
1022774089,189,3,"[2, 34]",6,247,USD,iShares iBoxx $ High Yield Corp Bd ETF,HYG240119P00070000,HYG,NYSEARCA,OPRA,1,derivative,2023-10-27T23:56:11.975+0000,2023-10-27T23:56:11.975+0000,A,0.76,0.06,0.0857,47110,31329737864,10875730200,United States,US,0.0000,72.45,77.34,71.68,72.52,72.61,72.23,0.0052,,,72.40,0.04,0.0006,HYG,7,913242920,put,0,100,2024-01-19,70,1,0.76,100,3,dr,95500,0.90,32117.33,92,0.1057,,,,position
1037697038,189,1,,6,247,USD,CBOE Market Volatility Index,VIX231115C00024000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,1.20,0.15,0.1429,4119,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIX,7,925323875,call,0,100,2023-11-15,24,0,1.20,100,3,dr,95298,1.16,3620.71,3071,1.1622,1.0,,,position
1038746999,189,1,,6,247,USD,CBOE Market Volatility Index,VIX240117C00022000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,3.26,0.26,0.0867,410,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIX,7,925323875,call,0,100,2024-01-17,22,0,3.26,100,3,dr,94909,3.20,1338.80,3194,0.8233,1.0,,,position
1038276033,189,1,,6,247,USD,CBOE Market Volatility Index,VIX231220P00018000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,1.05,-0.30,-0.2222,2968,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIX,7,925323875,put,0,100,2023-12-20,18,0,1.05,100,3,dr,94832,1.08,3837.06,3309,0.7825,1.0,,,position
1039159402,189,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY231117P00370000,SPY,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,0.68,0.01,0.0149,10081,307954340358,382413660519,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,410.40,-0.28,-0.0007,SPY,7,913243251,put,0,100,2023-11-17,370,1,0.68,100,3,dr,93562,0.69,7012.30,1756,0.2876,,,,position
1037430440,189,2,[61],6,247,USD,Ford Mtr Co Del,F240621P00011350,F,NYSE,OPRA,1,derivative,2023-10-27T23:59:55.256+0000,2023-10-27T23:59:55.256+0000,A,2.00,0.70,0.5385,833,,,United States,US,9.7019,11.35,15.42,9.90,10.93,10.97,9.90,0.0943,2023-10-26,10/25-10/31,9.98,0.02,0.0020,F,7,913255275,put,0,100,2024-06-21,11.35,1,2.00,100,3,dr,92572,1.96,1508.74,3774,0.3524,,39862166995,0.0467,position
1023937634,189,2,[61],6,247,USD,Nio Inc.,NIO240119C00010000,NIO,NYSE,OPRA,1,derivative,2023-10-27T23:59:13.583+0000,2023-10-27T23:59:13.583+0000,A,0.35,-0.03,-0.0789,1824,,,United States,US,-4.2466,7.63,16.18,7.00,7.78,7.81,7.39,0.0557,,11/08-11/13,7.44,0.00,0.0000,NIO,7,950076017,call,0,100,2024-01-19,10,1,0.35,100,3,dr,92449,0.34,669.68,-692,0.7186,,13232831511,0.0190,position
1018484491,189,3,"[1, 34]",6,247,USD,Invesco QQQ Trust,QQQ231215P00325000,QQQ,NASDAQ,OPRA,1,derivative,2023-10-27T23:59:57.215+0000,2023-10-27T23:59:57.215+0000,A,4.88,-0.23,-0.0450,2795,139056373473,191362712486,United States,US,0,343.66,387.98,259.08,346.43,348.84,344.08,0.0139,,,345.43,0.12,0.0003,QQQ,7,913243249,put,0,100,2023-12-15,325,1,4.88,100,3,dr,92438,4.89,13037.42,5573,0.2706,,,,position
1037449703,189,2,[61],6,247,USD,Ford Mtr Co Del,F240119C00016350,F,NYSE,OPRA,1,derivative,2023-10-27T23:59:55.256+0000,2023-10-27T23:59:55.256+0000,A,0.01,-0.03,-0.7500,2159,,,United States,US,9.7019,11.35,15.42,9.90,10.93,10.97,9.90,0.0943,2023-10-26,10/25-10/31,9.98,0.02,0.0020,F,7,913255275,call,0,100,2024-01-19,16.35,1,0.01,100,3,dr,92218,0.02,40.63,1,0.5086,,39862166995,0.0467,position
1022780656,189,3,"[2, 34]",6,247,USD,iShares 20+ Year Treasury Bond ETF,TLT240119C00090000,TLT,NASDAQ,OPRA,1,derivative,2023-10-27T23:59:55.327+0000,2023-10-27T23:59:55.327+0000,A,1.55,-0.19,-0.1092,1149,1.784937224E+10,39969874335,United States,US,5.1300,84.73,109.68,82.42,84.19,84.97,83.74,0.0087,,,84.33,-0.04,-0.0005,TLT,7,913243154,call,0,100,2024-01-19,90,1,1.55,100,3,dr,91929,1.57,1713.19,2110,0.2158,,,,position
1037945434,189,3,"[1, 34]",6,247,USD,iShares Russell 2000 ETF,IWM231117P00175000,IWM,NYSEARCA,OPRA,1,derivative,2023-10-27T23:58:49.940+0000,2023-10-27T23:58:49.940+0000,A,13.01,2.01,0.1827,566,41592328473,46769065197,United States,US,0.0000,164.14,199.26,161.67,164.52,164.83,161.67,0.0193,,,162.01,-0.20,-0.0012,IWM,7,913243073,put,0,100,2023-11-17,175,1,13.01,100,3,dr,91330,12.90,7074.72,-100,0.2068,,,,position
1037697087,189,1,,6,247,USD,CBOE Market Volatility Index,VIX231115C00035000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,0.39,0.00,0.0000,20119,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIX,7,925323875,call,0,100,2023-11-15,35,0,0.39,100,3,dr,91180,0.36,6809.66,-185,1.6310,1.0,,,position
1039227273,189,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY231117P00415000,SPY,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,9.10,1.36,0.1757,27158,307954340358,382413660519,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,410.40,-0.28,-0.0007,SPY,7,913243251,put,0,100,2023-11-17,415,1,9.10,100,3,dr,91129,9.11,234987.58,-2859,0.1868,,,,position
1038456228,189,3,"[1, 34]",6,247,USD,Invesco QQQ Trust,QQQ231117P00350000,QQQ,NASDAQ,OPRA,1,derivative,2023-10-27T23:59:57.215+0000,2023-10-27T23:59:57.215+0000,A,9.69,-0.53,-0.0519,12930,139056373473,191362712486,United States,US,0,343.66,387.98,259.08,346.43,348.84,344.08,0.0139,,,345.43,0.12,0.0003,QQQ,7,913243249,put,0,100,2023-11-17,350,1,9.69,100,3,dr,91032,9.71,121699.20,-2981,0.2323,,,,position
1018480864,189,3,"[1, 34]",6,247,USD,iShares Russell 2000 ETF,IWM231215P00155000,IWM,NYSEARCA,OPRA,1,derivative,2023-10-27T23:58:49.940+0000,2023-10-27T23:58:49.940+0000,A,2.71,0.42,0.1834,988,41592328473,46769065197,United States,US,0.0000,164.14,199.26,161.67,164.52,164.83,161.67,0.0193,,,162.01,-0.20,-0.0012,IWM,7,913243073,put,0,100,2023-12-15,155,1,2.71,100,3,dr,90778,2.75,2516.38,-834,0.2573,,,,position
1039395082,189,3,"[1, 34]",6,247,USD,iShares China Large-Cap ETF,FXI231117P00023850,FXI,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:48.943+0000,2023-10-27T23:59:48.943+0000,A,0.19,-0.03,-0.1364,10002,3493439369,4798162882,United States,US,0.0000,25.58,33.38,20.87,25.97,26.06,25.59,0.0182,,,25.64,-0.04,-0.0014,FXI,7,913244105,put,0,100,2023-11-17,23.85,1,0.19,100,3,dr,90665,0.19,1900.38,-8,0.3351,,,,position
1038195780,189,1,,6,247,USD,CBOE Market Volatility Index,VIX231220P00014000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,0.07,-0.02,-0.2222,2218,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIX,7,925323875,put,0,100,2023-12-20,14,0,0.07,100,3,dr,90408,0.06,136.61,27,0.6145,1.0,,,position
1041178921,189,2,[61],6,247,USD,Medical Prop,MPW231117P00005000,MPW,NYSE,OPRA,1,derivative,2023-10-27T23:59:20.385+0000,2023-10-27T23:59:20.385+0000,A,0.43,0.02,0.0488,2184,,,United States,US,41.9521,5.16,14.00,4.440,5.24,5.25,4.800,0.0872,,02/21-02/26,4.950,0.050,0.0102,MPW,7,913323808,put,0,100,2023-11-17,5,,0.43,100,3,dr,90196,0.43,903.19,11317,0.8225,,2932160000,0.0258,position
1037697131,189,1,,6,247,USD,CBOE Market Volatility Index,VIX231115C00050000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,0.18,0.00,0.0000,7538,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIX,7,925323875,call,0,100,2023-11-15,50,0,0.18,100,3,dr,89227,0.17,1173.00,1325,2.0491,1.0,,,position
1031333848,189,2,[61],6,247,USD,Transocean,RIG240119C00010000,RIG,NYSE,OPRA,1,derivative,2023-10-27T23:58:56.221+0000,2023-10-27T23:58:56.221+0000,A,0.08,-0.01,-0.1111,744,,,United States,US,-4.7574,6.69,8.88,3.510,6.71,6.75,6.50,0.0366,2023-10-30,,6.55,0.00,0.0000,RIG,7,913324267,call,0,100,2024-01-19,10,1,0.08,100,3,dr,89138,0.08,56.54,-12,0.6232,,5099338579,0.0212,position
1022587757,189,2,[61],6,247,USD,Bank of America,BAC240119P00025000,BAC,NYSE,OPRA,1,derivative,2023-10-27T23:59:50.193+0000,2023-10-27T23:59:50.193+0000,A,1.44,0.40,0.3846,1942,,,United States,US,7.0530,26.12,38.60,24.96,26.07,26.07,24.96,0.0417,2024-01-12,,25.16,-0.01,-0.0004,BAC,7,913254999,put,0,100,2024-01-19,25,1,1.44,100,3,dr,89060,1.44,2556.92,304,0.3269,,199431978000,0.0082,position
1018480887,189,3,"[1, 34]",6,247,USD,iShares Russell 2000 ETF,IWM231215C00185000,IWM,NYSEARCA,OPRA,1,derivative,2023-10-27T23:58:49.940+0000,2023-10-27T23:58:49.940+0000,A,0.17,-0.12,-0.4138,2830,41592328473,46769065197,United States,US,0.0000,164.14,199.26,161.67,164.52,164.83,161.67,0.0193,,,162.01,-0.20,-0.0012,IWM,7,913243073,call,0,100,2023-12-15,185,1,0.17,100,3,dr,88498,0.18,542.40,-552,0.1912,,,,position
1036494915,189,3,"[2, 34]",6,247,USD,iShares iBoxx $ High Yield Corp Bd ETF,HYG231215C00073000,HYG,NYSEARCA,OPRA,1,derivative,2023-10-27T23:56:11.975+0000,2023-10-27T23:56:11.975+0000,A,0.40,-0.07,-0.1489,10092,31329737864,10875730200,United States,US,0.0000,72.45,77.34,71.68,72.52,72.61,72.23,0.0052,,,72.40,0.04,0.0006,HYG,7,913242920,call,0,100,2023-12-15,73,1,0.40,100,3,dr,88189,0.44,4736.12,244,0.0787,,,,position
1037776239,189,1,,6,247,USD,CBOE Market Volatility Index,VIX231115C00028000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,0.70,0.03,0.0448,20027,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIX,7,925323875,call,0,100,2023-11-15,28,0,0.70,100,3,dr,88156,0.69,14050.12,444,1.3466,1.0,,,position
1037674609,189,3,"[9, 34]",6,247,USD,ProShares Bitcoin Strategy ETF,BITO250117C00030000,BITO,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:30.860+0000,2023-10-27T23:59:30.860+0000,A,0.51,-0.07,-0.1207,6077,,1072460383,United States,US,0.0000,17.28,18.39,9.48,17.37,17.41,16.95,0.0266,,,17.25,0.14,0.0079,BITO,7,950188842,call,0,100,2025-01-17,30,1,0.51,100,3,dr,87812,0.54,3561.49,71,0.6234,,,,position
1036506354,189,3,"[2, 34]",6,247,USD,iShares iBoxx $ High Yield Corp Bd ETF,HYG231215P00069000,HYG,NYSEARCA,OPRA,1,derivative,2023-10-27T23:56:11.975+0000,2023-10-27T23:56:11.975+0000,A,0.34,0.04,0.1333,30002,31329737864,10875730200,United States,US,0.0000,72.45,77.34,71.68,72.52,72.61,72.23,0.0052,,,72.40,0.04,0.0006,HYG,7,913242920,put,0,100,2023-12-15,69,1,0.34,100,3,dr,87237,0.32,14400.64,9,0.1121,,,,position
1036506372,189,3,"[2, 34]",6,247,USD,iShares iBoxx $ High Yield Corp Bd ETF,HYG231215P00071000,HYG,NYSEARCA,OPRA,1,derivative,2023-10-27T23:56:11.975+0000,2023-10-27T23:56:11.975+0000,A,0.81,0.12,0.1739,25213,31329737864,10875730200,United States,US,0.0000,72.45,77.34,71.68,72.52,72.61,72.23,0.0052,,,72.40,0.04,0.0006,HYG,7,913242920,put,0,100,2023-12-15,71,1,0.81,100,3,dr,86958,0.87,32477.98,-667,0.0949,,,,position
1018462887,189,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY231215P00410000,SPY,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,10.39,1.21,0.1318,13987,307954340358,382413660519,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,410.40,-0.28,-0.0007,SPY,7,913243251,put,0,100,2023-12-15,410,1,10.39,100,3,dr,86851,10.41,136968.90,-929,0.1907,,,,position
1022614906,189,2,[61],6,247,USD,Petroleo Brasileiro S.A. Petrobras,PBR240119C00020000,PBR,NYSE,OPRA,1,derivative,2023-10-27T23:59:59.067+0000,2023-10-27T23:59:59.067+0000,A,0.06,0.01,0.2000,6486,,,United States,US,3.0599,15.46,16.55,8.88,15.97,16.07,15.26,0.0521,2023-10-31,,15.39,0.06,0.0039,PBR,7,913324093,call,0,100,2024-01-19,20,1,0.06,100,3,dr,86657,0.07,420.40,435,0.3620,,99983802673,0.0027,position
1022587759,189,2,[61],6,247,USD,Bank of America,BAC240119C00030000,BAC,NYSE,OPRA,1,derivative,2023-10-27T23:59:50.193+0000,2023-10-27T23:59:50.193+0000,A,0.19,-0.11,-0.3667,2584,,,United States,US,7.0530,26.12,38.60,24.96,26.07,26.07,24.96,0.0417,2024-01-12,,25.16,-0.01,-0.0004,BAC,7,913254999,call,0,100,2024-01-19,30,1,0.19,100,3,dr,86348,0.20,527.55,112,0.2872,,199431978000,0.0082,position
1038037483,189,3,"[2, 34]",6,247,USD,iShares iBoxx $ High Yield Corp Bd ETF,HYG240315P00070000,HYG,NYSEARCA,OPRA,1,derivative,2023-10-27T23:56:11.975+0000,2023-10-27T23:56:11.975+0000,A,1.37,0.03,0.0224,325,31329737864,10875730200,United States,US,0.0000,72.45,77.34,71.68,72.52,72.61,72.23,0.0052,,,72.40,0.04,0.0006,HYG,7,913242920,put,0,100,2024-03-15,70,1,1.37,100,3,dr,86307,2.24,438.93,5,0.1077,,,,position
1040748313,189,3,"[6, 34]",6,247,USD,iShares Silver Trust,SLV231117C00021000,SLV,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:59.492+0000,2023-10-27T23:59:59.492+0000,A,0.69,0.18,0.3529,2198,13669514095,10093860911,United States,US,0.0000,20.85,23.94,17.41,20.92,21.19,20.76,0.0204,,,21.17,-0.01,-0.0005,SLV,7,913244503,call,0,100,2023-11-17,21,,0.69,100,3,dr,85431,0.68,1223.51,44,0.2777,,,,position
1037430495,189,2,[61],6,247,USD,Ford Mtr Co Del,F240119P00014350,F,NYSE,OPRA,1,derivative,2023-10-27T23:59:55.256+0000,2023-10-27T23:59:55.256+0000,A,4.50,1.46,0.4803,4942,,,United States,US,9.7019,11.35,15.42,9.90,10.93,10.97,9.90,0.0943,2023-10-26,10/25-10/31,9.98,0.02,0.0020,F,7,913255275,put,0,100,2024-01-19,14.35,1,4.50,100,3,dr,85410,4.45,20078.34,-163,0.4449,,39862166995,0.0467,position
1039144694,189,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY231117C00440000,SPY,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,0.21,-0.14,-0.4000,11648,307954340358,382413660519,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,410.40,-0.28,-0.0007,SPY,7,913243251,call,0,100,2023-11-17,440,1,0.21,100,3,dr,85229,0.21,3180.18,-952,0.1498,,,,position
1037971445,189,2,[61],6,247,USD,Bank of America,BAC231117P00023000,BAC,NYSE,OPRA,1,derivative,2023-10-27T23:59:50.193+0000,2023-10-27T23:59:50.193+0000,A,0.20,0.10,1.0000,331,,,United States,US,7.0530,26.12,38.60,24.96,26.07,26.07,24.96,0.0417,2024-01-12,,25.16,-0.01,-0.0004,BAC,7,913254999,put,0,100,2023-11-17,23,1,0.20,100,3,dr,84932,0.20,49.03,64,0.3989,,199431978000,0.0082,position
1038121325,189,3,"[1, 34]",6,247,USD,iShares Russell 2000 ETF,IWM231117P00155000,IWM,NYSEARCA,OPRA,1,derivative,2023-10-27T23:58:49.940+0000,2023-10-27T23:58:49.940+0000,A,1.44,0.31,0.2743,23333,41592328473,46769065197,United States,US,0.0000,164.14,199.26,161.67,164.52,164.83,161.67,0.0193,,,162.01,-0.20,-0.0012,IWM,7,913243073,put,0,100,2023-11-17,155,1,1.44,100,3,dr,84462,1.42,32487.88,209,0.2720,,,,position
1022579198,189,2,[61],6,247,USD,Vale S A,VALE240119P00015000,VALE,NYSE,OPRA,1,derivative,2023-10-27T23:52:30.097+0000,2023-10-27T23:52:30.097+0000,A,2.11,-0.49,-0.1885,10002,,,United States,US,5.1246,13.03,19.31,12.22,13.20,13.69,13.19,0.0384,,02/14-02/19,13.48,-0.01,-0.0007,VALE,7,913324268,put,0,100,2024-01-19,15,1,2.11,100,3,dr,83896,2.12,21104.95,1,0.3269,,58592369640,0.0118,position
1038387845,189,3,"[6, 34]",6,247,USD,SPDR® Gold Shares,GLD231117C00185000,GLD,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:49.780+0000,2023-10-27T23:59:49.780+0000,A,3.73,1.19,0.4685,14149,78757972055,54925893037,United States,US,0.0000,184.01,191.36,150.57,183.76,186.36,183.47,0.0157,,,186.56,0.41,0.0022,GLD,7,913244089,call,0,100,2023-11-17,185,1,3.73,100,3,dr,83628,3.70,43268.41,1524,0.1589,,,,position
1039394258,189,3,"[1, 34]",6,247,USD,iShares China Large-Cap ETF,FXI231215P00024850,FXI,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:48.943+0000,2023-10-27T23:59:48.943+0000,A,0.74,-0.02,-0.0263,10053,3493439369,4798162882,United States,US,0.0000,25.58,33.38,20.87,25.97,26.06,25.59,0.0182,,,25.64,-0.04,-0.0014,FXI,7,913244105,put,0,100,2023-12-15,24.85,1,0.74,100,3,dr,82994,0.72,7287.16,13541,0.3087,,,,position
1022570962,189,3,"[6, 34]",6,247,USD,iShares Silver Trust,SLV240119C00030000,SLV,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:59.492+0000,2023-10-27T23:59:59.492+0000,A,0.08,0.02,0.3333,1538,13669514095,10093860911,United States,US,0.0000,20.85,23.94,17.41,20.92,21.19,20.76,0.0204,,,21.17,-0.01,-0.0005,SLV,7,913244503,call,0,100,2024-01-19,30,1,0.08,100,3,dr,82827,0.08,107.46,242,0.3960,,,,position
1038505538,189,3,"[1, 34]",6,247,USD,Energy Select Sector SPDR® ETF,XLE231215P00083000,XLE,NYSEARCA,OPRA,1,derivative,2023-10-27T23:55:35.848+0000,2023-10-27T23:55:35.848+0000,A,2.38,0.68,0.4000,271,10253835182,38081114873,United States,US,0.0000,86.71,94.71,75.36,86.62,86.95,84.34,0.0299,,,84.94,0.31,0.0037,XLE,7,913243222,put,0,100,2023-12-15,83,1,2.38,100,3,dr,82740,2.33,617.99,22,0.2740,,,,position
1039151052,189,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY231117P00385000,SPY,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,1.53,0.24,0.1860,16694,307954340358,382413660519,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,410.40,-0.28,-0.0007,SPY,7,913243251,put,0,100,2023-11-17,385,1,1.53,100,3,dr,82402,1.52,26415.79,3212,0.2490,,,,position
1041559284,189,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY231103P00410000,SPY,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,4.15,0.96,0.3009,67288,307954340358,382413660519,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,410.40,-0.28,-0.0007,SPY,7,913243251,put,1,100,2023-11-03,410,1,4.15,100,2,dr,81751,4.15,261219.80,33861,0.2056,,,,position
1038621838,189,2,[61],6,247,USD,Vale S A,VALE231215P00012000,VALE,NYSE,OPRA,1,derivative,2023-10-27T23:52:30.097+0000,2023-10-27T23:52:30.097+0000,A,0.28,-0.03,-0.0968,1186,,,United States,US,5.1246,13.03,19.31,12.22,13.20,13.69,13.19,0.0384,,02/14-02/19,13.48,-0.01,-0.0007,VALE,7,913324268,put,0,100,2023-12-15,12,1,0.28,100,3,dr,81589,0.30,315.35,-10,0.3808,,58592369640,0.0118,position
