tickerId,exchangeId,type,secType,regionId,currencyId,currencyCode,name,symbol,disSymbol,disExchangeCode,exchangeCode,listStatus,template,tradeTime,faTradeTime,status,close,change,changeRatio,marketValue,volume,turnoverRate,regionName,regionIsoCode,peTtm,preClose,fiftyTwoWkHigh,fiftyTwoWkLow,open,high,low,vibrateRatio,nextEarningDay,estimateEarningsDate,pchRatio,pprice,pchange,unSymbol,tickerType,belongTickerId,direction,weekly,quoteLotSize,expireDate,strikePrice,trdStatus,price,quoteMultiplier,cycle,dt,position,middlePrice,turnover,positionChange,implVol,expirationType,netAsset,totalAsset,rank_type
1018562584,189,1,,6,247,USD,S&P 500,SPX231215C00200000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,3932.59,-2.83,-0.0007,,232,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,call,0,100,2023-12-15,200,0,3932.59,100,3,dr,510,3907.60,912904.56,0,2.3051,1.0,,,impVol
1037311988,189,2,[61],6,247,USD,"Ventyx Biosciences, Inc.",VTYX231215C00050000,VTYX,NASDAQ,OPRA,1,derivative,2023-10-27T20:20:00.543+0000,2023-10-27T20:20:00.543+0000,A,0.21,0.03,0.1667,860360049,110,0.0178,United States,US,-5.2278,15.11,47.25,14.21,14.77,15.20,14.19,0.0563,,11/03-11/07,0.0000,14.61,0.00,VTYX,7,950188435,call,0,100,2023-12-15,50,1,0.21,100,3,dr,1164,0.25,22.86,87,2.3025,,,,impVol
1041480394,189,2,[61],6,247,USD,Pacwest Bancorp Del,PACW231103P00004500,PACW,NASDAQ,OPRA,1,derivative,2023-10-27T23:54:03.937+0000,2023-10-27T23:54:03.937+0000,A,0.05,-0.03,-0.3750,810983571,253,0.0503,United States,US,-0.6360,7.09,30.07,2.480,7.10,7.15,6.66,0.0691,,01/24-01/29,0.0133,6.85,0.09,PACW,7,913324120,put,1,100,2023-11-03,4.5,1,0.05,100,2,dr,165,0.08,14.35,0,2.3011,,,,impVol
1042104754,189,3,"[6, 34]",6,247,USD,ProShares Ultra VIX Short-Term Futures,UVXY231110C00040000,UVXY,BATS,OPRA,1,derivative,2023-10-27T23:59:32.513+0000,2023-10-27T23:59:32.513+0000,A,0.29,0.03,0.1154,,599,,United States,US,0.0000,18.89,107.00,12.80,18.27,19.97,17.96,0.1064,,,-0.0071,19.67,-0.14,UVXY,7,913424717,call,1,100,2023-11-10,40,,0.29,100,2,dr,1004,0.29,132.31,302,2.2995,,1218247348,387992811,impVol
1038014792,189,2,[61],6,247,USD,Canoo Inc,GOEV231117C00000500,GOEV,NASDAQ,OPRA,1,derivative,2023-10-27T23:56:16.040+0000,2023-10-27T23:56:16.040+0000,A,0.01,0.00,0.0000,183948242,183,0.0225,United States,US,-0.2570,0.2697,1.680,0.2581,0.2745,0.2750,0.2581,0.0627,,11/07-11/13,0.0000,0.2647,0.0000,GOEV,7,950052449,call,0,100,2023-11-17,0.5,1,0.01,100,3,dr,8968,0.01,1.83,137,2.2978,,,,impVol
1037957442,189,2,[61],6,247,USD,Chargepoint Holdings Inc,CHPT231117C00009000,CHPT,NYSE,OPRA,1,derivative,2023-10-27T23:59:56.404+0000,2023-10-27T23:59:56.404+0000,A,0.05,0.04,4.0000,896534425,424,0.0658,United States,US,-2.3557,2.490,14.62,2.395,2.520,2.580,2.395,0.0743,,11/13-11/17,0.0120,2.520,0.030,CHPT,7,950139945,call,0,100,2023-11-17,9,1,0.05,100,3,dr,7498,0.02,19.44,0,2.2853,,,,impVol
1041196264,189,2,[61],6,247,USD,Canopy Growth Corp,CGC231117C00001000,CGC,NASDAQ,OPRA,1,derivative,2023-10-27T23:58:49.096+0000,2023-10-27T23:58:49.096+0000,A,0.02,0.00,0.0000,382894287,283,0.0320,United States,US,-0.2667,0.5182,4.770,0.3460,0.5260,0.5300,0.5000,0.0579,2023-11-09,11/07-11/13,0.0071,0.5103,0.0036,CGC,7,925307064,call,0,100,2023-11-17,1,,0.02,100,3,dr,14987,0.03,4.00,154,2.2841,,,,impVol
1022574629,189,2,[61],6,247,USD,Sellas Life Sciences Group Inc,SLS240119C00002500,SLS,NASDAQ,OPRA,1,derivative,2023-10-27T23:54:17.010+0000,2023-10-27T23:54:17.010+0000,A,0.10,-0.05,-0.3333,26522313,854,0.0102,United States,US,-0.5984,0.9200,5.58,0.8800,0.9200,0.9556,0.9200,0.0387,,11/13-11/17,0.0357,0.9690,0.0334,SLS,7,913253774,call,0,100,2024-01-19,2.5,1,0.10,100,3,dr,16486,0.23,97.90,-575,2.2746,,,,impVol
1042029058,189,3,"[6, 34]",6,247,USD,ProShares Ultra VIX Short-Term Futures,UVXY231110C00039000,UVXY,BATS,OPRA,1,derivative,2023-10-27T23:59:32.513+0000,2023-10-27T23:59:32.513+0000,A,0.33,0.08,0.3200,,104,,United States,US,0.0000,18.89,107.00,12.80,18.27,19.97,17.96,0.1064,,,-0.0071,19.67,-0.14,UVXY,7,913424717,call,1,100,2023-11-10,39,,0.33,100,2,dr,427,0.28,29.11,1,2.2727,,1218247348,387992811,impVol
1041302895,189,2,[61],6,247,USD,Ardelyx,ARDX231117P00001500,ARDX,NASDAQ,OPRA,1,derivative,2023-10-27T23:48:24.378+0000,2023-10-27T23:48:24.378+0000,A,0.02,-0.03,-0.6000,760341594,120,0.0219,United States,US,-11.9439,3.600,5.13,1.160,3.620,3.621,3.430,0.0532,2023-10-31,,-0.0029,3.480,-0.010,ARDX,7,913255884,put,0,100,2023-11-17,1.5,1,0.02,100,3,dr,511,0.03,3.00,0,2.2536,,,,impVol
1041834416,189,3,"[6, 34]",6,247,USD,2x Long VIX Futures ETF,UVIX231103C00055000,UVIX,BATS,OPRA,1,derivative,2023-10-27T23:54:52.680+0000,2023-10-27T23:54:52.680+0000,A,2.23,0.78,0.5379,950160000,149,0.1937,United States,US,0,41.67,75.90,2.600,40.01,44.90,38.98,0.1416,,,-0.0106,43.93,-0.47,UVIX,7,950979350,call,1,100,2023-11-03,55,,2.23,100,2,dr,48,1.95,296.26,2,2.2510,,,108770579,impVol
1041628954,189,1,,6,247,USD,CBOE Market Volatility Index,VIXW231101C00035000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,0.07,0.00,0.0000,,242,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIXW,7,925323875,call,1,100,2023-11-01,35,0,0.07,100,2,dr,553,5.00,23.00,1,2.2477,1.0,,,impVol
1041098481,189,2,[61],6,247,USD,Wework Inc,WE250117P00000500,WE,NYSE,OPRA,1,derivative,2023-10-27T23:57:07.439+0000,2023-10-27T23:57:07.439+0000,A,0.30,0.00,0.0000,128727123,271,0.0736,United States,US,-0.0321,2.360,130.80,1.840,2.370,2.830,2.300,0.2245,,11/08-11/13,0.0162,2.480,0.040,WE,7,950177517,put,0,100,2025-01-17,0.5,,0.30,100,3,dr,7169,0.28,81.30,60,2.2476,,,,impVol
1041559633,189,2,[61],6,247,USD,Nikola Corp,NKLA231103P00001500,NKLA,NASDAQ,OPRA,1,derivative,2023-10-27T23:59:37.186+0000,2023-10-27T23:59:37.186+0000,A,0.49,0.02,0.0426,1014753428,174,0.0218,United States,US,-0.6402,1.050,3.970,0.5210,1.080,1.090,1.030,0.0571,2023-11-02,,0.0097,1.040,0.010,NKLA,7,950102389,put,1,100,2023-11-03,1.5,1,0.49,100,2,dr,2890,0.50,82.36,335,2.2435,,,,impVol
1041477408,189,2,[61],6,247,USD,Nikola Corp,NKLA231103C00001500,NKLA,NASDAQ,OPRA,1,derivative,2023-10-27T23:59:37.186+0000,2023-10-27T23:59:37.186+0000,A,0.03,0.00,0.0000,1014753428,1713,0.0218,United States,US,-0.6402,1.050,3.970,0.5210,1.080,1.090,1.030,0.0571,2023-11-02,,0.0097,1.040,0.010,NKLA,7,950102389,call,1,100,2023-11-03,1.5,1,0.03,100,2,dr,58433,0.03,38.79,556,2.2435,,,,impVol
1041098170,189,2,[61],6,247,USD,Wework Inc,WE240315C00002000,WE,NYSE,OPRA,1,derivative,2023-10-27T23:57:07.439+0000,2023-10-27T23:57:07.439+0000,A,0.85,0.44,1.0732,128727123,806,0.0736,United States,US,-0.0321,2.360,130.80,1.840,2.370,2.830,2.300,0.2245,,11/08-11/13,0.0162,2.480,0.040,WE,7,950177517,call,0,100,2024-03-15,2,,0.85,100,3,dr,801,1.05,714.71,0,2.2419,,,,impVol
1041139535,189,2,[61],6,247,USD,Wework Inc,WE240315P00002000,WE,NYSE,OPRA,1,derivative,2023-10-27T23:57:07.439+0000,2023-10-27T23:57:07.439+0000,A,1.10,0.00,0.0000,128727123,787,0.0736,United States,US,-0.0321,2.360,130.80,1.840,2.370,2.830,2.300,0.2245,,11/08-11/13,0.0162,2.480,0.040,WE,7,950177517,put,0,100,2024-03-15,2,,1.10,100,3,dr,977,1.10,826.60,0,2.2419,,,,impVol
1037697134,189,1,,6,247,USD,CBOE Market Volatility Index,VIX231115C00060000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,0.14,0.01,0.0769,,308,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIX,7,925323875,call,0,100,2023-11-15,60,0,0.14,100,3,dr,46130,0.11,37.18,176,2.2409,1.0,,,impVol
1041931411,189,2,[61],6,247,USD,Camber Energy,CEI231215C00000500,CEI,AMEX,OPRA,1,derivative,2023-10-27T23:59:20.348+0000,2023-10-27T23:59:20.348+0000,A,0.09,0.03,0.5000,39636018,327,0.0501,United States,US,-0.0955,0.3411,8.08,0.2040,0.3484,0.3820,0.3467,0.1035,,,0.0035,0.3699,0.0013,CEI,7,925173120,call,0,100,2023-12-15,0.5,,0.09,100,3,dr,254,0.11,24.64,35,2.2355,,,,impVol
1038031305,189,2,[61],6,247,USD,Homestreet,HMST231117P00002500,HMST,NASDAQ,OPRA,1,derivative,2023-10-27T21:28:07.143+0000,2023-10-27T21:28:07.143+0000,A,0.10,0.00,0.0000,84667105,214,0.0545,United States,US,34.2325,4.990,30.15,4.200,4.960,5.09,4.200,0.1643,2023-10-30,,-0.0166,4.430,-0.075,HMST,7,913255695,put,0,100,2023-11-17,2.5,1,0.10,100,3,dr,403,0.13,18.77,0,2.2301,,,,impVol
1041138378,189,2,[61],6,247,USD,Wework Inc,WE240119C00004000,WE,NYSE,OPRA,1,derivative,2023-10-27T23:57:07.439+0000,2023-10-27T23:57:07.439+0000,A,0.38,0.18,0.9000,128727123,249,0.0736,United States,US,-0.0321,2.360,130.80,1.840,2.370,2.830,2.300,0.2245,,11/08-11/13,0.0162,2.480,0.040,WE,7,950177517,call,0,100,2024-01-19,4,,0.38,100,3,dr,920,0.40,62.38,0,2.2294,,,,impVol
1041611266,189,3,"[6, 34]",6,247,USD,ProShares Ultra VIX Short-Term Futures,UVXY231103C00032000,UVXY,BATS,OPRA,1,derivative,2023-10-27T23:59:32.513+0000,2023-10-27T23:59:32.513+0000,A,0.19,0.03,0.1875,,126,,United States,US,0.0000,18.89,107.00,12.80,18.27,19.97,17.96,0.1064,,,-0.0071,19.67,-0.14,UVXY,7,913424717,call,1,100,2023-11-03,32,1,0.19,100,2,dr,440,0.16,19.05,-1,2.1954,,1218247348,387992811,impVol
1041829945,189,2,[61],6,247,USD,Amc Entmt Hldgs Inc,AMC231103C00020000,AMC,NYSE,OPRA,1,derivative,2023-10-27T23:59:38.638+0000,2023-10-27T23:59:38.638+0000,A,0.02,0.00,0.0000,1814965616,1052,0.0700,United States,US,-1.5984,9.23,80.74,7.05,9.27,9.66,9.14,0.0566,2023-11-08,11/06-11/10,0.0148,9.29,0.14,AMC,7,913254559,call,1,100,2023-11-03,20,,0.02,100,2,dr,4604,0.02,11.30,116,2.1881,,,,impVol
1041581395,189,2,[61],6,247,USD,Sofi Technologies Inc,SOFI231103P00004000,SOFI,NASDAQ,OPRA,1,derivative,2023-10-27T23:59:59.681+0000,2023-10-27T23:59:59.681+0000,A,0.01,0.00,0.0000,6527285715,166,0.0477,United States,US,-26.8569,6.90,11.70,4.240,7.07,7.08,6.85,0.0333,2023-10-30,,0.0102,6.94,0.07,SOFI,7,950178653,put,1,100,2023-11-03,4,1,0.01,100,2,dr,2756,0.01,1.69,1716,2.1843,,,,impVol
1041622195,189,1,,6,247,USD,CBOE Market Volatility Index,VIXW231101C00034000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,0.09,0.00,0.0000,,204,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIXW,7,925323875,call,1,100,2023-11-01,34,0,0.09,100,2,dr,1666,5.00,18.40,-40,2.1842,1.0,,,impVol
1041311104,189,2,[61],6,247,USD,Acurx Pharmaceuticals Inc,ACXP231117C00007500,ACXP,NASDAQ,OPRA,1,derivative,2023-10-27T23:58:42.908+0000,2023-10-27T23:58:42.908+0000,A,0.35,0.10,0.4000,69967588,135,0.0507,United States,US,-4.7585,4.720,8.82,1.170,4.760,5.60,4.610,0.2097,2023-11-14,11/13-11/17,-0.0446,5.14,-0.24,ACXP,7,950184994,call,0,100,2023-11-17,7.5,1,0.35,100,3,dr,1483,0.38,53.88,-1,2.1759,,,,impVol
1041815601,189,2,[61],6,247,USD,Acurx Pharmaceuticals Inc,ACXP231117C00012500,ACXP,NASDAQ,OPRA,1,derivative,2023-10-27T23:58:42.908+0000,2023-10-27T23:58:42.908+0000,A,0.10,0.05,1.0000,69967588,123,0.0507,United States,US,-4.7585,4.720,8.82,1.170,4.760,5.60,4.610,0.2097,2023-11-14,11/13-11/17,-0.0446,5.14,-0.24,ACXP,7,950184994,call,0,100,2023-11-17,12.5,1,0.10,100,3,dr,156,0.08,10.90,20,2.1759,,,,impVol
1041829365,189,2,[61],6,247,USD,Acurx Pharmaceuticals Inc,ACXP231117C00010000,ACXP,NASDAQ,OPRA,1,derivative,2023-10-27T23:58:42.908+0000,2023-10-27T23:58:42.908+0000,A,0.15,0.05,0.5000,69967588,106,0.0507,United States,US,-4.7585,4.720,8.82,1.170,4.760,5.60,4.610,0.2097,2023-11-14,11/13-11/17,-0.0446,5.14,-0.24,ACXP,7,950184994,call,0,100,2023-11-17,10,1,0.15,100,3,dr,241,0.15,17.55,41,2.1759,,,,impVol
1040940657,189,3,"[6, 34]",6,247,USD,ProShares Ultra VIX Short-Term Futures,UVXY231117C00041000,UVXY,BATS,OPRA,1,derivative,2023-10-27T23:59:32.513+0000,2023-10-27T23:59:32.513+0000,A,0.51,0.09,0.2143,,245,,United States,US,0.0000,18.89,107.00,12.80,18.27,19.97,17.96,0.1064,,,-0.0071,19.67,-0.14,UVXY,7,913424717,call,0,100,2023-11-17,41,,0.51,100,3,dr,4429,0.42,104.18,75,2.1742,,1218247348,387992811,impVol
1038142982,189,2,[61],6,247,USD,Bioxcel Therapeutics Inc,BTAI231117P00002500,BTAI,NASDAQ,OPRA,1,derivative,2023-10-27T23:48:56.715+0000,2023-10-27T23:48:56.715+0000,A,0.35,0.00,0.0000,88679606,117,0.1795,United States,US,-0.4254,3.000,34.13,2.230,2.950,3.350,2.950,0.1333,,11/08-11/13,0.0165,3.080,0.050,BTAI,7,925416163,put,0,100,2023-11-17,2.5,1,0.35,100,3,dr,990,0.33,37.22,82,2.1558,,,,impVol
1041605151,189,3,"[6, 34]",6,247,USD,ProShares Ultra VIX Short-Term Futures,UVXY231103C00031000,UVXY,BATS,OPRA,1,derivative,2023-10-27T23:59:32.513+0000,2023-10-27T23:59:32.513+0000,A,0.19,-0.14,-0.4242,,409,,United States,US,0.0000,18.89,107.00,12.80,18.27,19.97,17.96,0.1064,,,-0.0071,19.67,-0.14,UVXY,7,913424717,call,1,100,2023-11-03,31,1,0.19,100,2,dr,519,0.14,52.92,0,2.1510,,1218247348,387992811,impVol
1022573264,189,2,[61],6,247,USD,Nikola Corp,NKLA240119C00010000,NKLA,NASDAQ,OPRA,1,derivative,2023-10-27T23:59:37.186+0000,2023-10-27T23:59:37.186+0000,A,0.01,0.00,0.0000,1014753428,149,0.0218,United States,US,-0.6402,1.050,3.970,0.5210,1.080,1.090,1.030,0.0571,2023-11-02,,0.0097,1.040,0.010,NKLA,7,950102389,call,0,100,2024-01-19,10,1,0.01,100,3,dr,74078,0.01,2.47,0,2.1425,,,,impVol
1041581074,189,2,[61],6,247,USD,Tesla Inc,TSLA231103P00080000,TSLA,NASDAQ,OPRA,1,derivative,2023-10-27T23:59:58.141+0000,2023-10-27T23:59:58.141+0000,A,0.01,0.00,0.0000,658990404354,845,0.0298,United States,US,66.7977,205.76,299.29,101.81,210.60,214.20,205.77,0.0323,,01/23-01/29,0.0016,207.64,0.34,TSLA,7,913255598,put,1,100,2023-11-03,80,1,0.01,100,2,dr,7121,0.01,8.45,0,2.1350,,,,impVol
1041692242,189,2,[61],6,247,USD,VinFast Auto,VFS231103P00004000,VFS,NASDAQ,OPRA,1,derivative,2023-10-27T23:54:55.625+0000,2023-10-27T23:54:55.625+0000,A,0.10,-0.05,-0.3333,12407460227,1479,0.0008,United States,US,-5.2783,5.51,93.00,4.590,5.55,5.83,5.24,0.1071,,,0.0113,5.38,0.06,VFS,7,950187944,put,1,100,2023-11-03,4,1,0.10,100,2,dr,6828,0.08,129.51,-1076,2.1331,,,,impVol
1038455400,189,2,[61],6,247,USD,Tesla Inc,TSLA231117P00040000,TSLA,NASDAQ,OPRA,1,derivative,2023-10-27T23:59:58.141+0000,2023-10-27T23:59:58.141+0000,A,0.01,0.00,0.0000,658990404354,478,0.0298,United States,US,66.7977,205.76,299.29,101.81,210.60,214.20,205.77,0.0323,,01/23-01/29,0.0016,207.64,0.34,TSLA,7,913255598,put,0,100,2023-11-17,40,1,0.01,100,3,dr,713,0.01,4.78,0,2.1319,,,,impVol
1038595497,189,2,[61],6,247,USD,BUZZFEED INC,BZFD231215C00001000,BZFD,NASDAQ,OPRA,1,derivative,2023-10-27T23:55:54.552+0000,2023-10-27T23:55:54.552+0000,A,0.05,0.00,0.0000,42519922,110,0.0078,United States,US,-0.2117,0.2918,4.250,0.2740,0.2825,0.3500,0.2711,0.2605,2023-11-02,11/13-11/17,0.0466,0.3100,0.0138,BZFD,7,950181801,call,0,100,2023-12-15,1,1,0.05,100,3,dr,282,0.03,5.50,0,2.1318,,,,impVol
1041766118,189,3,"[6, 34]",6,247,USD,2x Long VIX Futures ETF,UVIX2231215C00008000,UVIX,BATS,OPRA,1,derivative,2023-10-27T23:54:52.680+0000,2023-10-27T23:54:52.680+0000,A,0.48,-0.22,-0.3143,950160000,1000,0.1937,United States,US,0,41.67,75.90,2.600,40.01,44.90,38.98,0.1416,,,-0.0106,43.93,-0.47,UVIX2,7,950979350,call,0,10,2023-12-15,8,,0.48,100,3,dr,1181,0.55,480.00,0,2.1274,,,108770579,impVol
1041358250,189,2,[61],6,247,USD,Ares Acquisition Corporation,AAC231117C00015000,AAC,NYSE,OPRA,1,derivative,2023-10-27T20:00:04.913+0000,2023-10-27T20:00:04.913+0000,A,0.35,0.00,0.0000,688391535,152,0.0011,United States,US,-110.1695,9.80,10.79,9.01,9.75,9.80,9.44,0.0367,,11/13-11/17,-0.0103,9.65,-0.10,AAC,7,950182791,call,0,100,2023-11-17,15,1,0.35,100,3,dr,136,0.45,70.99,77,2.1259,,,,impVol
1033371699,189,2,[61],6,247,USD,Meta Materials Inc,MMAT240119C00000500,MMAT,NASDAQ,OPRA,1,derivative,2023-10-27T23:57:22.759+0000,2023-10-27T23:57:22.759+0000,A,0.02,-0.01,-0.3333,64668885,156,0.0100,United States,US,-0.1676,0.1522,2.340,0.1240,0.1487,0.1500,0.1313,0.1229,,11/07-11/13,0.0339,0.1401,0.0046,MMAT,7,913253467,call,0,100,2024-01-19,0.5,1,0.02,100,3,dr,23900,0.02,2.50,47,2.1225,,,,impVol
1041622565,189,1,,6,247,USD,CBOE Market Volatility Index,VIXW231101C00033000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,0.10,0.01,0.1111,,107,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIXW,7,925323875,call,1,100,2023-11-01,33,0,0.10,100,2,dr,1273,5.00,9.70,-1,2.1180,1.0,,,impVol
1041806056,189,3,"[6, 34]",6,247,USD,2x Long VIX Futures ETF,UVIX231103C00050000,UVIX,BATS,OPRA,1,derivative,2023-10-27T23:54:52.680+0000,2023-10-27T23:54:52.680+0000,A,3.10,-0.04,-0.0127,950160000,154,0.1937,United States,US,0,41.67,75.90,2.600,40.01,44.90,38.98,0.1416,,,-0.0106,43.93,-0.47,UVIX,7,950979350,call,1,100,2023-11-03,50,,3.10,100,2,dr,79,2.93,300.88,15,2.1123,,,108770579,impVol
1040976464,189,2,[61],6,247,USD,Bioxcel Therapeutics Inc,BTAI231117C00003500,BTAI,NASDAQ,OPRA,1,derivative,2023-10-27T23:48:56.715+0000,2023-10-27T23:48:56.715+0000,A,0.40,0.00,0.0000,88679606,169,0.1795,United States,US,-0.4254,3.000,34.13,2.230,2.950,3.350,2.950,0.1333,,11/08-11/13,0.0165,3.080,0.050,BTAI,7,925416163,call,0,100,2023-11-17,3.5,1,0.40,100,3,dr,2183,0.58,90.83,320,2.1087,,,,impVol
1041473945,189,2,[61],6,247,USD,Cassava Sciences Inc,SAVA231103P00012000,SAVA,NASDAQ,OPRA,1,derivative,2023-10-27T23:55:10.167+0000,2023-10-27T23:55:10.167+0000,A,0.09,0.04,0.8000,834783180,131,0.0544,United States,US,-9.0922,20.57,45.43,12.32,20.78,21.28,18.30,0.1449,,11/06-11/10,-0.0005,19.88,-0.01,SAVA,7,913323571,put,1,100,2023-11-03,12,1,0.09,100,2,dr,84,0.11,11.37,56,2.1022,,,,impVol
1041537819,189,3,"[6, 34]",6,247,USD,ProShares Ultra VIX Short-Term Futures,UVXY231103C00030000,UVXY,BATS,OPRA,1,derivative,2023-10-27T23:59:32.513+0000,2023-10-27T23:59:32.513+0000,A,0.22,0.01,0.0476,,789,,United States,US,0.0000,18.89,107.00,12.80,18.27,19.97,17.96,0.1064,,,-0.0071,19.67,-0.14,UVXY,7,913424717,call,1,100,2023-11-03,30,1,0.22,100,2,dr,1293,0.23,161.23,68,2.1018,,1218247348,387992811,impVol
1041054974,189,2,[61],6,247,USD,VinFast Auto,VFS231215P00002500,VFS,NASDAQ,OPRA,1,derivative,2023-10-27T23:54:55.625+0000,2023-10-27T23:54:55.625+0000,A,0.29,0.01,0.0357,12407460227,564,0.0008,United States,US,-5.2783,5.51,93.00,4.590,5.55,5.83,5.24,0.1071,,,0.0113,5.38,0.06,VFS,7,950187944,put,0,100,2023-12-15,2.5,,0.29,100,3,dr,11813,0.29,147.26,12,2.0987,,,,impVol
1042117341,189,2,[61],6,247,USD,Carvana,CVNA231103P00019000,CVNA,NYSE,OPRA,1,derivative,2023-10-27T23:59:17.412+0000,2023-10-27T23:59:17.412+0000,A,0.25,-0.03,-0.1071,5414313263,213,0.0333,United States,US,-2.3163,29.10,57.19,3.550,29.63,29.83,27.87,0.0672,2023-11-02,,0.0000,28.58,0.00,CVNA,7,925284417,put,1,100,2023-11-03,19,,0.25,100,2,dr,38,0.25,58.33,38,2.0683,,,,impVol
1040733066,189,2,[61],6,247,USD,Mullen Automotive Inc,MULN250117C00001000,MULN,NASDAQ,OPRA,1,derivative,2023-10-27T23:59:48.058+0000,2023-10-27T23:59:48.058+0000,A,0.11,-0.04,-0.2667,51585658,314,0.2367,United States,US,-0.0009,0.3136,132.32,0.2210,0.3200,0.3399,0.2766,0.2018,,01/11-01/15,-0.0007,0.2799,-0.0002,MULN,7,913253402,call,0,100,2025-01-17,1,1,0.11,100,3,dr,4937,0.09,40.10,13,2.0552,,,,impVol
1037697131,189,1,,6,247,USD,CBOE Market Volatility Index,VIX231115C00050000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,0.18,0.00,0.0000,,7538,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIX,7,925323875,call,0,100,2023-11-15,50,0,0.18,100,3,dr,89227,0.17,1173.00,1325,2.0491,1.0,,,impVol
1041621551,189,1,,6,247,USD,CBOE Market Volatility Index,VIXW231101C00032000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,0.09,0.01,0.1250,,149,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIXW,7,925323875,call,1,100,2023-11-01,32,0,0.09,100,2,dr,399,5.00,11.09,102,2.0486,1.0,,,impVol
1041544722,189,3,"[6, 34]",6,247,USD,ProShares Ultra VIX Short-Term Futures,UVXY231103C00029000,UVXY,BATS,OPRA,1,derivative,2023-10-27T23:59:32.513+0000,2023-10-27T23:59:32.513+0000,A,0.26,-0.02,-0.0714,,322,,United States,US,0.0000,18.89,107.00,12.80,18.27,19.97,17.96,0.1064,,,-0.0071,19.67,-0.14,UVXY,7,913424717,call,1,100,2023-11-03,29,1,0.26,100,2,dr,449,0.27,74.18,161,2.0477,,1218247348,387992811,impVol
1037978096,189,3,"[6, 34]",6,247,USD,AdvisorShares,MSOX231117C00004000,MSOX,NYSEARCA,OPRA,1,derivative,2023-10-27T22:40:09.892+0000,2023-10-27T22:40:09.892+0000,A,0.08,-0.04,-0.3333,,102,,United States,US,0,2.720,31.00,2.245,2.740,2.780,2.245,0.1968,,,0.0214,2.339,0.049,MSOX,7,950982670,call,0,100,2023-11-17,4,1,0.08,100,3,dr,199,0.20,10.16,-17,2.0449,,,13689436,impVol
1041635672,189,2,[61],6,247,USD,Pacwest Bancorp Del,PACW231110P00004000,PACW,NASDAQ,OPRA,1,derivative,2023-10-27T23:54:03.937+0000,2023-10-27T23:54:03.937+0000,A,0.05,-0.15,-0.7500,810983571,231,0.0503,United States,US,-0.6360,7.09,30.07,2.480,7.10,7.15,6.66,0.0691,,01/24-01/29,0.0133,6.85,0.09,PACW,7,913324120,put,1,100,2023-11-10,4,1,0.05,100,2,dr,59,0.10,15.40,0,2.0437,,,,impVol
1041623398,189,2,[61],6,247,USD,Herbalife,HLF231110P00007000,HLF,NYSE,OPRA,1,derivative,2023-10-27T20:06:13.697+0000,2023-10-27T20:06:13.697+0000,A,0.05,-0.05,-0.5000,1381035310,224,0.0189,United States,US,6.1278,14.76,22.12,11.14,14.82,14.84,13.49,0.0901,2023-11-01,,0.0000,13.95,0.00,HLF,7,913255382,put,1,100,2023-11-10,7,1,0.05,100,2,dr,224,0.20,12.25,0,2.0425,,,,impVol
1041485127,189,2,[61],6,247,USD,Sofi Technologies Inc,SOFI231103P00004500,SOFI,NASDAQ,OPRA,1,derivative,2023-10-27T23:59:59.681+0000,2023-10-27T23:59:59.681+0000,A,0.03,0.00,0.0000,6527285715,1248,0.0477,United States,US,-26.8569,6.90,11.70,4.240,7.07,7.08,6.85,0.0333,2023-10-30,,0.0102,6.94,0.07,SOFI,7,950178653,put,1,100,2023-11-03,4.5,1,0.03,100,2,dr,7669,0.03,29.12,2979,2.0375,,,,impVol
1041722985,189,1,,6,247,USD,CBOE Market Volatility Index,VIXW231108C00040000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,0.18,0.03,0.2000,,377,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIXW,7,925323875,call,1,100,2023-11-08,40,0,0.18,100,2,dr,937,5.00,53.58,31,2.0359,1.0,,,impVol
