bt_tickerId,bt_exchangeId,bt_type,bt_secType,bt_regionId,bt_currencyId,bt_currencyCode,bt_name,bt_symbol,bt_disSymbol,bt_disExchangeCode,bt_exchangeCode,bt_listStatus,bt_template,bt_tradeTime,bt_faTradeTime,bt_status,bt_close,bt_change,bt_changeRatio,bt_marketValue,bt_volume,bt_turnoverRate,bt_regionName,bt_regionIsoCode,bt_peTtm,bt_preClose,bt_fiftyTwoWkHigh,bt_fiftyTwoWkLow,bt_open,bt_high,bt_low,bt_vibrateRatio,bt_nextEarningDay,bt_estimateEarningsDate,bt_pchange,bt_pchRatio,bt_pprice,d_tickerId,d_exchangeId,d_regionId,d_symbol,d_unSymbol,d_tickerType,d_exchangeCode,d_belongTickerId,d_direction,d_weekly,d_quoteLotSize,d_expireDate,d_strikePrice,d_trdStatus,d_price,d_close,d_change,d_changeRatio,d_template,d_quoteMultiplier,d_cycle,v_dt,v_tickerId,v_volume,v_position,v_price,v_changeRatio,v_change,v_belongTickerId,v_middlePrice,v_turnover,v_positionChange,v_implVol,bt_netAsset,bt_totalAsset,d_expirationType,rank_type
913243249,95,3,"[1, 34]",6,247,USD,Invesco QQQ Trust,QQQ,QQQ,NASDAQ,NMS,1,etf,2023-10-27T23:59:57.215+0000,2023-10-27T23:59:57.215+0000,A,345.31,1.65,0.0048,,63476707,,United States,US,0,343.66,387.98,259.08,346.43,348.84,344.08,0.0139,,,0.12,0.0003,345.43,1041836497,189,6,QQQ231030C00347000,QQQ,7,OPRA,913243249,call,1,100,2023-10-30,347,,1.37,1.37,-0.83,-0.3773,derivative,100,2,dr,1041836497,35909,795,1.37,-0.3773,-0.83,913243249,1.38,74790.48,727,0.1621,139056373473,191801909368,,volume
925323875,196,1,,6,247,USD,CBOE Market Volatility Index,VIX,VIX,CBOE,CBOE-CSMI,1,index,2023-10-27T20:15:01.236+0000,,B,21.27,0.59,0.0285,,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,1038196045,189,6,VIX231220P00015000,VIX,7,OPRA,925323875,put,0,100,2023-12-20,15,0,0.17,0.17,-0.05,-0.2273,derivative,100,3,dr,1038196045,35873,109842,0.17,-0.2273,-0.05,925323875,0.17,6284.61,1568,0.6449,,,1.0,volume
925323875,196,1,,6,247,USD,CBOE Market Volatility Index,VIX,VIX,CBOE,CBOE-CSMI,1,index,2023-10-27T20:15:01.236+0000,,B,21.27,0.59,0.0285,,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,1040341377,189,6,VIX240417C00035000,VIX,7,OPRA,925323875,call,0,100,2024-04-17,35,0,1.82,1.82,0.13,0.0769,derivative,100,3,dr,1040341377,33937,534,1.82,0.0769,0.13,925323875,1.80,61752.64,0,0.8293,,,1.0,volume
913243249,95,3,"[1, 34]",6,247,USD,Invesco QQQ Trust,QQQ,QQQ,NASDAQ,NMS,1,etf,2023-10-27T23:59:57.215+0000,2023-10-27T23:59:57.215+0000,A,345.31,1.65,0.0048,,63476707,,United States,US,0,343.66,387.98,259.08,346.43,348.84,344.08,0.0139,,,0.12,0.0003,345.43,1041848867,189,6,QQQ231030P00347000,QQQ,7,OPRA,913243249,put,1,100,2023-10-30,347,,2.89,2.89,-1.73,-0.3745,derivative,100,2,dr,1041848867,33459,1890,2.89,-0.3745,-1.73,913243249,2.90,86757.92,498,0.1621,139056373473,191801909368,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1039224010,189,6,SPY231117P00400000,SPY,7,OPRA,913243251,put,0,100,2023-11-17,400,1,3.77,3.77,0.62,0.1968,derivative,100,3,dr,1039224010,33252,197777,3.77,0.1968,0.62,913243251,3.78,114821.55,-28530,0.2168,307954340358,382228994273,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1041848757,189,6,SPY231030P00406000,SPY,7,OPRA,913243251,put,1,100,2023-10-30,406,1,0.53,0.53,-0.03,-0.0536,derivative,100,2,dr,1041848757,32716,3808,0.53,-0.0536,-0.03,913243251,0.54,21258.03,-980,0.1434,307954340358,382228994273,,volume
913255598,96,2,[61],6,247,USD,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,2023-10-27T23:59:58.141+0000,2023-10-27T23:59:58.141+0000,A,207.30,1.54,0.0075,658990404354,94881173,0.0298,United States,US,66.7977,205.76,299.29,101.81,210.60,214.20,205.77,0.0323,,01/23-01/29,0.34,0.0016,207.64,1041481020,189,6,TSLA231103P00200000,TSLA,7,OPRA,913255598,put,1,100,2023-11-03,200,1,3.14,3.14,-1.21,-0.2782,derivative,100,2,dr,1041481020,32576,8604,3.14,-0.2782,-1.21,913255598,3.18,97955.89,-332,0.5510,,,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1018462882,189,6,SPY231215P00375000,SPY,7,OPRA,913243251,put,0,100,2023-12-15,375,1,2.62,2.62,0.22,0.0917,derivative,100,3,dr,1018462882,31686,62196,2.62,0.0917,0.22,913243251,2.61,70806.77,4060,0.2437,307954340358,382228994273,,volume
913243231,34,3,"[1, 34]",6,247,USD,Financial Select Sector SPDR® ETF,XLF,XLF,NYSEARCA,PSE,1,etf,2023-10-27T23:59:45.902+0000,2023-10-27T23:59:45.902+0000,A,31.45,-0.58,-0.0181,,73057348,,United States,US,0.0000,32.03,37.11,30.39,31.99,32.03,31.36,0.0208,,,0.00,0.0000,31.45,1034786599,189,6,XLF250117C00041000,XLF,7,OPRA,913243231,call,0,100,2025-01-17,41,1,0.36,0.36,-0.08,-0.1818,derivative,100,3,dr,1034786599,31501,150950,0.36,-0.1818,-0.08,913243231,0.34,10710.36,0,0.1667,18749211299,28750149959,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1039157338,189,6,SPY231117P00390000,SPY,7,OPRA,913243251,put,0,100,2023-11-17,390,1,2.06,2.06,0.34,0.1977,derivative,100,3,dr,1039157338,31404,36128,2.06,0.1977,0.34,913243251,2.05,66647.64,-1152,0.2378,307954340358,382228994273,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1041483011,189,6,SPY231103P00400000,SPY,7,OPRA,913243251,put,1,100,2023-11-03,400,1,1.28,1.28,0.28,0.2800,derivative,100,2,dr,1041483011,31347,28674,1.28,0.2800,0.28,913243251,1.29,37912.77,2872,0.2224,307954340358,382228994273,,volume
925323875,196,1,,6,247,USD,CBOE Market Volatility Index,VIX,VIX,CBOE,CBOE-CSMI,1,index,2023-10-27T20:15:01.236+0000,,B,21.27,0.59,0.0285,,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,1038691073,189,6,VIX240117P00020000,VIX,7,OPRA,925323875,put,0,100,2024-01-17,20,0,2.18,2.18,-0.25,-0.1029,derivative,100,3,dr,1038691073,31004,104978,2.18,-0.1029,-0.25,925323875,2.18,75923.52,239,0.7681,,,1.0,volume
913243073,34,3,"[1, 34]",6,247,USD,iShares Russell 2000 ETF,IWM,IWM,NYSEARCA,PSE,1,etf,2023-10-27T23:58:49.940+0000,2023-10-27T23:58:49.940+0000,A,162.21,-1.93,-0.0118,,46017094,,United States,US,0.0000,164.14,199.26,161.67,164.52,164.83,161.67,0.0193,,,-0.20,-0.0012,162.01,1041563008,189,6,IWM231103C00165000,IWM,7,OPRA,913243073,call,1,100,2023-11-03,165,1,1.17,1.17,-1.07,-0.4777,derivative,100,2,dr,1041563008,30412,4131,1.17,-0.4777,-1.07,913243073,1.17,46274.44,815,0.2503,41592328473,46987968789,,volume
925323875,196,1,,6,247,USD,CBOE Market Volatility Index,VIX,VIX,CBOE,CBOE-CSMI,1,index,2023-10-27T20:15:01.236+0000,,B,21.27,0.59,0.0285,,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,1037697092,189,6,VIX231115C00047500,VIX,7,OPRA,925323875,call,0,100,2023-11-15,47.5,0,0.20,0.20,0.02,0.1111,derivative,100,3,dr,1037697092,30368,241670,0.20,0.1111,0.02,925323875,0.18,6072.39,5,1.9927,,,1.0,volume
925323875,196,1,,6,247,USD,CBOE Market Volatility Index,VIX,VIX,CBOE,CBOE-CSMI,1,index,2023-10-27T20:15:01.236+0000,,B,21.27,0.59,0.0285,,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,1038675514,189,6,VIX240117C00020000,VIX,7,OPRA,925323875,call,0,100,2024-01-17,20,0,3.95,3.95,0.35,0.0972,derivative,100,3,dr,1038675514,30161,108130,3.95,0.0972,0.35,925323875,3.88,102576.09,-71,0.7681,,,1.0,volume
913247485,34,3,"[2, 34]",6,247,USD,Invesco Senior Loan ETF,BKLN,BKLN,NYSEARCA,PSE,1,etf,2023-10-27T20:12:40.346+0000,2023-10-27T20:12:40.346+0000,A,20.77,-0.04,-0.0019,,6152863,,United States,US,0.0000,20.81,21.27,20.33,20.83,20.83,20.76,0.0034,,,0.00,0.0000,20.77,1022591551,189,6,BKLN240119P00020000,BKLN,7,OPRA,913247485,put,0,100,2024-01-19,20,1,0.13,0.13,-0.02,-0.1333,derivative,100,3,dr,1022591551,30017,27242,0.13,-0.1333,-0.02,913247485,0.13,2901.79,-8,0.0906,4716827554,4619033071,,volume
913243231,34,3,"[1, 34]",6,247,USD,Financial Select Sector SPDR® ETF,XLF,XLF,NYSEARCA,PSE,1,etf,2023-10-27T23:59:45.902+0000,2023-10-27T23:59:45.902+0000,A,31.45,-0.58,-0.0181,,73057348,,United States,US,0.0000,32.03,37.11,30.39,31.99,32.03,31.36,0.0208,,,0.00,0.0000,31.45,1034796542,189,6,XLF250117C00040000,XLF,7,OPRA,913243231,call,0,100,2025-01-17,40,1,0.48,0.48,-0.14,-0.2258,derivative,100,3,dr,1034796542,30007,131473,0.48,-0.2258,-0.14,913243231,0.48,24703.54,1500,0.1691,18749211299,28750149959,,volume
913242920,34,3,"[2, 34]",6,247,USD,iShares iBoxx $ High Yield Corp Bd ETF,HYG,HYG,NYSEARCA,PSE,1,etf,2023-10-27T23:56:11.975+0000,2023-10-27T23:56:11.975+0000,A,72.36,-0.09,-0.0012,,35621800,,United States,US,0.0000,72.45,77.34,71.68,72.52,72.61,72.23,0.0052,,,0.04,0.0006,72.40,1036506354,189,6,HYG231215P00069000,HYG,7,OPRA,913242920,put,0,100,2023-12-15,69,1,0.34,0.34,0.04,0.1333,derivative,100,3,dr,1036506354,30002,87237,0.34,0.1333,0.04,913242920,0.32,14400.64,9,0.1121,31329737864,11032011068,,volume
913243879,34,3,"[1, 34]",6,247,USD,iShares MSCI Emerging Markets ETF,EEM,EEM,NYSEARCA,PSE,1,etf,2023-10-27T23:26:44.709+0000,2023-10-27T23:26:44.709+0000,A,36.53,-0.03,-0.0008,,34216881,,United States,US,0.0000,36.56,42.53,33.92,36.89,36.95,36.47,0.0130,,,0.02,0.0005,36.55,1022836422,189,6,EEM240119P00036000,EEM,7,OPRA,913243879,put,0,100,2024-01-19,36,1,1.15,1.15,-0.01,-0.0086,derivative,100,3,dr,1022836422,30001,61061,1.15,-0.0086,-0.01,913243879,1.17,32401.15,2,0.1961,24465162009,16242798995,,volume
913243249,95,3,"[1, 34]",6,247,USD,Invesco QQQ Trust,QQQ,QQQ,NASDAQ,NMS,1,etf,2023-10-27T23:59:57.215+0000,2023-10-27T23:59:57.215+0000,A,345.31,1.65,0.0048,,63476707,,United States,US,0,343.66,387.98,259.08,346.43,348.84,344.08,0.0139,,,0.12,0.0003,345.43,1041836350,189,6,QQQ231030C00346000,QQQ,7,OPRA,913243249,call,1,100,2023-10-30,346,,1.84,1.84,-0.84,-0.3134,derivative,100,2,dr,1041836350,29950,1765,1.84,-0.3134,-0.84,913243249,1.84,64845.24,1518,0.1654,139056373473,191801909368,,volume
913255598,96,2,[61],6,247,USD,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,2023-10-27T23:59:58.141+0000,2023-10-27T23:59:58.141+0000,A,207.30,1.54,0.0075,658990404354,94881173,0.0298,United States,US,66.7977,205.76,299.29,101.81,210.60,214.20,205.77,0.0323,,01/23-01/29,0.34,0.0016,207.64,1042098105,189,6,TSLA231103P00207500,TSLA,7,OPRA,913255598,put,1,100,2023-11-03,207.5,,5.98,5.98,-1.57,-0.2079,derivative,100,2,dr,1042098105,29858,3092,5.98,-0.2079,-1.57,913255598,6.03,168859.60,1546,0.5250,,,,volume
913255598,96,2,[61],6,247,USD,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,2023-10-27T23:59:58.141+0000,2023-10-27T23:59:58.141+0000,A,207.30,1.54,0.0075,658990404354,94881173,0.0298,United States,US,66.7977,205.76,299.29,101.81,210.60,214.20,205.77,0.0323,,01/23-01/29,0.34,0.0016,207.64,1041471584,189,6,TSLA231103P00210000,TSLA,7,OPRA,913255598,put,1,100,2023-11-03,210,1,7.30,7.30,-1.64,-0.1834,derivative,100,2,dr,1041471584,29782,5580,7.30,-0.1834,-1.64,913255598,7.23,200277.39,-787,0.5173,,,,volume
913243073,34,3,"[1, 34]",6,247,USD,iShares Russell 2000 ETF,IWM,IWM,NYSEARCA,PSE,1,etf,2023-10-27T23:58:49.940+0000,2023-10-27T23:58:49.940+0000,A,162.21,-1.93,-0.0118,,46017094,,United States,US,0.0000,164.14,199.26,161.67,164.52,164.83,161.67,0.0193,,,-0.20,-0.0012,162.01,1033567379,189,6,IWM240621P00160000,IWM,7,OPRA,913243073,put,0,100,2024-06-21,160,1,9.11,9.11,1.22,0.1546,derivative,100,3,dr,1033567379,29755,56878,9.11,0.1546,1.22,913243073,9.18,267468.50,797,0.2295,41592328473,46987968789,,volume
913242920,34,3,"[2, 34]",6,247,USD,iShares iBoxx $ High Yield Corp Bd ETF,HYG,HYG,NYSEARCA,PSE,1,etf,2023-10-27T23:56:11.975+0000,2023-10-27T23:56:11.975+0000,A,72.36,-0.09,-0.0012,,35621800,,United States,US,0.0000,72.45,77.34,71.68,72.52,72.61,72.23,0.0052,,,0.04,0.0006,72.40,1036506356,189,6,HYG231215P00070000,HYG,7,OPRA,913242920,put,0,100,2023-12-15,70,1,0.51,0.51,0.06,0.1333,derivative,100,3,dr,1036506356,29533,177565,0.51,0.1333,0.06,913242920,0.48,14948.12,3267,0.1058,31329737864,11032011068,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1041961363,189,6,SPY231031C00414000,SPY,7,OPRA,913243251,call,1,100,2023-10-31,414,,1.43,1.43,-1.75,-0.5503,derivative,100,2,dr,1041961363,28877,1024,1.43,-0.5503,-1.75,913243251,1.42,53870.05,926,0.1581,307954340358,382228994273,,volume
913243249,95,3,"[1, 34]",6,247,USD,Invesco QQQ Trust,QQQ,QQQ,NASDAQ,NMS,1,etf,2023-10-27T23:59:57.215+0000,2023-10-27T23:59:57.215+0000,A,345.31,1.65,0.0048,,63476707,,United States,US,0,343.66,387.98,259.08,346.43,348.84,344.08,0.0139,,,0.12,0.0003,345.43,1038476505,189,6,QQQ231117P00335000,QQQ,7,OPRA,913243249,put,0,100,2023-11-17,335,1,4.05,4.05,-0.37,-0.0837,derivative,100,3,dr,1038476505,28712,46110,4.05,-0.0837,-0.37,913243249,4.08,119898.44,140,0.2638,139056373473,191801909368,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1018462896,189,6,SPY231215P00395000,SPY,7,OPRA,913243251,put,0,100,2023-12-15,395,1,5.81,5.81,0.71,0.1392,derivative,100,3,dr,1018462896,28319,48909,5.81,0.1392,0.71,913243251,5.83,144560.80,23028,0.2131,307954340358,382228994273,,volume
913243249,95,3,"[1, 34]",6,247,USD,Invesco QQQ Trust,QQQ,QQQ,NASDAQ,NMS,1,etf,2023-10-27T23:59:57.215+0000,2023-10-27T23:59:57.215+0000,A,345.31,1.65,0.0048,,63476707,,United States,US,0,343.66,387.98,259.08,346.43,348.84,344.08,0.0139,,,0.12,0.0003,345.43,1041822116,189,6,QQQ231030C00345000,QQQ,7,OPRA,913243249,call,1,100,2023-10-30,345,,2.38,2.38,-0.85,-0.2632,derivative,100,2,dr,1041822116,27755,1620,2.38,-0.2632,-0.85,913243249,2.37,68840.39,1590,0.1679,139056373473,191801909368,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1041847832,189,6,SPY231030C00418000,SPY,7,OPRA,913243251,call,1,100,2023-10-30,418,1,0.12,0.12,-0.93,-0.8857,derivative,100,2,dr,1041847832,27427,2354,0.12,-0.8857,-0.93,913243251,0.13,13873.51,-525,0.1240,307954340358,382228994273,,volume
913243073,34,3,"[1, 34]",6,247,USD,iShares Russell 2000 ETF,IWM,IWM,NYSEARCA,PSE,1,etf,2023-10-27T23:58:49.940+0000,2023-10-27T23:58:49.940+0000,A,162.21,-1.93,-0.0118,,46017094,,United States,US,0.0000,164.14,199.26,161.67,164.52,164.83,161.67,0.0193,,,-0.20,-0.0012,162.01,1018480874,189,6,IWM231215P00195000,IWM,7,OPRA,913243073,put,0,100,2023-12-15,195,1,33.05,33.05,3.41,0.1150,derivative,100,3,dr,1018480874,27340,3542,33.05,0.1150,3.41,913243073,32.87,902288.20,0,0.1976,41592328473,46987968789,,volume
913243073,34,3,"[1, 34]",6,247,USD,iShares Russell 2000 ETF,IWM,IWM,NYSEARCA,PSE,1,etf,2023-10-27T23:58:49.940+0000,2023-10-27T23:58:49.940+0000,A,162.21,-1.93,-0.0118,,46017094,,United States,US,0.0000,164.14,199.26,161.67,164.52,164.83,161.67,0.0193,,,-0.20,-0.0012,162.01,1038334606,189,6,IWM240315P00202000,IWM,7,OPRA,913243073,put,0,100,2024-03-15,202,1,40.08,40.08,3.47,0.0948,derivative,100,3,dr,1038334606,27334,4000,40.08,0.0948,3.47,913243073,39.86,1094709.90,0,0.1852,41592328473,46987968789,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1039227273,189,6,SPY231117P00415000,SPY,7,OPRA,913243251,put,0,100,2023-11-17,415,1,9.10,9.10,1.36,0.1757,derivative,100,3,dr,1039227273,27158,91129,9.10,0.1757,1.36,913243251,9.11,234987.58,-2859,0.1868,307954340358,382228994273,,volume
925323875,196,1,,6,247,USD,CBOE Market Volatility Index,VIX,VIX,CBOE,CBOE-CSMI,1,index,2023-10-27T20:15:01.236+0000,,B,21.27,0.59,0.0285,,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,1037697119,189,6,VIX231115C00030000,VIX,7,OPRA,925323875,call,0,100,2023-11-15,30,0,0.57,0.57,0.02,0.0364,derivative,100,3,dr,1037697119,26945,118686,0.57,0.0364,0.02,925323875,0.56,14243.85,-12676,1.4342,,,1.0,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1041684607,189,6,SPY231103P00406000,SPY,7,OPRA,913243251,put,1,100,2023-11-03,406,1,2.70,2.70,0.64,0.3107,derivative,100,2,dr,1041684607,26786,4165,2.70,0.3107,0.64,913243251,2.70,72679.45,829,0.2128,307954340358,382228994273,,volume
913354362,53,1,,6,247,USD,S&P 500,SPX,SPX,IDXSP,SP,1,index,2023-10-27T20:53:39.763+0000,,B,4117.37,-19.86,-0.0048,,2784710672,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,1041563645,189,6,SPXW231030P03200000,SPXW,7,OPRA,913354362,put,1,100,2023-10-30,3200,0,0.05,0.05,0.00,0.0000,derivative,100,2,dr,1041563645,26783,965,0.05,0.0000,0.00,913354362,0.10,818.47,549,0.9188,,,2.0,volume
913243073,34,3,"[1, 34]",6,247,USD,iShares Russell 2000 ETF,IWM,IWM,NYSEARCA,PSE,1,etf,2023-10-27T23:58:49.940+0000,2023-10-27T23:58:49.940+0000,A,162.21,-1.93,-0.0118,,46017094,,United States,US,0.0000,164.14,199.26,161.67,164.52,164.83,161.67,0.0193,,,-0.20,-0.0012,162.01,1033487394,189,6,IWM240621P00200000,IWM,7,OPRA,913243073,put,0,100,2024-06-21,200,1,38.01,38.01,1.97,0.0547,derivative,100,3,dr,1033487394,26748,10471,38.01,0.0547,1.97,913243073,37.84,1020284.30,0,0.1835,41592328473,46987968789,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1041564191,189,6,SPY231103C00415000,SPY,7,OPRA,913243251,call,1,100,2023-11-03,415,1,2.78,2.78,-1.50,-0.3505,derivative,100,2,dr,1041564191,26565,5999,2.78,-0.3505,-1.50,913243251,2.78,85775.21,3739,0.1953,307954340358,382228994273,,volume
913256135,96,2,[61],6,247,USD,Apple Inc,AAPL,AAPL,NASDAQ,NSQ,1,stock,2023-10-27T23:59:49.636+0000,2023-10-27T23:59:49.636+0000,A,168.22,1.33,0.0080,2629990507040,58499129,0.0037,United States,US,28.2699,166.89,198.23,124.17,166.91,168.96,166.83,0.0127,2023-11-02,,-0.20,-0.0012,168.02,1041475053,189,6,AAPL231103C00180000,AAPL,7,OPRA,913256135,call,1,100,2023-11-03,180,1,0.28,0.28,-0.07,-0.2000,derivative,100,2,dr,1041475053,26015,36171,0.28,-0.2000,-0.07,913256135,0.29,8538.83,330,0.3400,,,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1041680560,189,6,SPY231117P00382000,SPY,7,OPRA,913243251,put,0,100,2023-11-17,382,1,1.27,1.27,0.05,0.0410,derivative,100,3,dr,1041680560,25906,32188,1.27,0.0410,0.05,913243251,1.28,33357.60,29532,0.2561,307954340358,382228994273,,volume
913255275,11,2,[61],6,247,USD,Ford Mtr Co Del,F,F,NYSE,NYSE,1,stock,2023-10-27T23:59:55.256+0000,2023-10-27T23:59:55.256+0000,A,9.96,-1.39,-0.1225,39862166995,187029559,0.0467,United States,US,9.7019,11.35,15.42,9.90,10.93,10.97,9.90,0.0943,2023-10-26,10/25-10/31,0.02,0.0020,9.98,1037449570,189,6,F250620C00009350,F,7,OPRA,913255275,call,0,100,2025-06-20,9.35,1,1.94,1.94,-1.11,-0.3639,derivative,100,3,dr,1037449570,25351,1231,1.94,-0.3639,-1.11,913255275,2.43,78772.32,10,0.3780,,,,volume
913242920,34,3,"[2, 34]",6,247,USD,iShares iBoxx $ High Yield Corp Bd ETF,HYG,HYG,NYSEARCA,PSE,1,etf,2023-10-27T23:56:11.975+0000,2023-10-27T23:56:11.975+0000,A,72.36,-0.09,-0.0012,,35621800,,United States,US,0.0000,72.45,77.34,71.68,72.52,72.61,72.23,0.0052,,,0.04,0.0006,72.40,1036506372,189,6,HYG231215P00071000,HYG,7,OPRA,913242920,put,0,100,2023-12-15,71,1,0.81,0.81,0.12,0.1739,derivative,100,3,dr,1036506372,25213,86958,0.81,0.1739,0.12,913242920,0.87,32477.98,-667,0.0949,31329737864,11032011068,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1041950340,189,6,SPY231101C00415000,SPY,7,OPRA,913243251,call,1,100,2023-11-01,415,1,1.81,1.81,-1.54,-0.4597,derivative,100,2,dr,1041950340,25150,1978,1.81,-0.4597,-1.54,913243251,1.81,60429.37,1530,0.1813,307954340358,382228994273,,volume
913243249,95,3,"[1, 34]",6,247,USD,Invesco QQQ Trust,QQQ,QQQ,NASDAQ,NMS,1,etf,2023-10-27T23:59:57.215+0000,2023-10-27T23:59:57.215+0000,A,345.31,1.65,0.0048,,63476707,,United States,US,0,343.66,387.98,259.08,346.43,348.84,344.08,0.0139,,,0.12,0.0003,345.43,1041824573,189,6,QQQ231030P00346000,QQQ,7,OPRA,913243249,put,1,100,2023-10-30,346,,2.37,2.37,-1.56,-0.3969,derivative,100,2,dr,1041824573,25109,1234,2.37,-0.3969,-1.56,913243249,2.37,59098.86,364,0.1654,139056373473,191801909368,,volume
