Date,Value
2015-09-19,271250.0
2015-09-12,272500.0
2015-09-05,276250.0
2015-08-29,276500.0
2015-08-22,274250.0
2015-08-15,273000.0
2015-08-08,269500.0
2015-08-01,272250.0
2015-07-25,277750.0
2015-07-18,279250.0
2015-07-11,281250.0
2015-07-04,277250.0
2015-06-27,273750.0
2015-06-20,273750.0
2015-06-13,275750.0
2015-06-06,277500.0
2015-05-30,275750.0
2015-05-23,273750.0
2015-05-16,270750.0
2015-05-09,275500.0
2015-05-02,282250.0
2015-04-25,286000.0
2015-04-18,286000.0
2015-04-11,283250.0
2015-04-04,281250.0
2015-03-28,284000.0
2015-03-21,296000.0
2015-03-14,301250.0
2015-03-07,300000.0
2015-02-28,301250.0
2015-02-21,292250.0
2015-02-14,281250.0
2015-02-07,284500.0
2015-01-31,286000.0
2015-01-24,289250.0
2015-01-17,295250.0
2015-01-10,289750.0
2015-01-03,285250.0
2014-12-27,284500.0
2014-12-20,286000.0
2014-12-13,292750.0
2014-12-06,294500.0
2014-11-29,294500.0
2014-11-22,291750.0
2014-11-15,288750.0
2014-11-08,288000.0
2014-11-01,285500.0
2014-10-25,288750.0
2014-10-18,288500.0
2014-10-11,289750.0
2014-10-04,291500.0
2014-09-27,295000.0
2014-09-20,298250.0
2014-09-13,299500.0
2014-09-06,303250.0
2014-08-30,303750.0
2014-08-23,301750.0
2014-08-16,302500.0
2014-08-09,300250.0
2014-08-02,300000.0
2014-07-26,301750.0
2014-07-19,303000.0
2014-07-12,308250.0
2014-07-05,309750.0
2014-06-28,313500.0
2014-06-21,314500.0
2014-06-14,312000.0
2014-06-07,314500.0
2014-05-31,311000.0
2014-05-24,314250.0
2014-05-17,324250.0
2014-05-10,325000.0
2014-05-03,326250.0
2014-04-26,322750.0
2014-04-19,319000.0
2014-04-12,315500.0
2014-04-05,318750.0
2014-03-29,321500.0
2014-03-22,318750.0
2014-03-15,325750.0
2014-03-08,328500.0
2014-03-01,332250.0
2014-02-22,335250.0
2014-02-15,335000.0
2014-02-08,333750.0
2014-02-01,329000.0
2014-01-25,326750.0
2014-01-18,324750.0
2014-01-11,326500.0
2014-01-04,338000.0
2013-12-28,346000.0
2013-12-21,341000.0
2013-12-14,336500.0
2013-12-07,328250.0
2013-11-30,324750.0
2013-11-23,332250.0
2013-11-16,340000.0
2013-11-09,345000.0
2013-11-02,352000.0
2013-10-26,358500.0
2013-10-19,351500.0
2013-10-12,342250.0
2013-10-05,331000.0
2013-09-28,314000.0
2013-09-21,315500.0
2013-09-14,321000.0
2013-09-07,325250.0
2013-08-31,332000.0
2013-08-24,335500.0
2013-08-17,335000.0
2013-08-10,338750.0
2013-08-03,343000.0
2013-07-27,346000.0
2013-07-20,347500.0
2013-07-13,345500.0
2013-07-06,347750.0
2013-06-29,344250.0
2013-06-22,345750.0
2013-06-15,347250.0
2013-06-08,344750.0
2013-06-01,350500.0
2013-05-25,347750.0
2013-05-18,342250.0
2013-05-11,342250.0
2013-05-04,341250.0
2013-04-27,347250.0
2013-04-20,358250.0
2013-04-13,362000.0
2013-04-06,358750.0
2013-03-30,354750.0
2013-03-23,346000.0
2013-03-16,342000.0
2013-03-09,346750.0
2013-03-02,347750.0
2013-02-23,353000.0
2013-02-16,359000.0
2013-02-09,353250.0
2013-02-02,352500.0
2013-01-26,353000.0
2013-01-19,352000.0
2013-01-12,363750.0
2013-01-05,369750.0
2012-12-29,355000.0
2012-12-22,358250.0
2012-12-15,364750.0
2012-12-08,377250.0
2012-12-01,403750.0
2012-11-24,401250.0
2012-11-17,395250.0
2012-11-10,387250.0
2012-11-03,372250.0
2012-10-27,368500.0
2012-10-20,371500.0
2012-10-13,372250.0
2012-10-06,373750.0
2012-09-29,384500.0
2012-09-22,383250.0
2012-09-15,383250.0
2012-09-08,379250.0
2012-09-01,373250.0
2012-08-25,373250.0
2012-08-18,372000.0
2012-08-11,370000.0
2012-08-04,375250.0
2012-07-28,372500.0
2012-07-21,372500.0
2012-07-14,375500.0
2012-07-07,374000.0
2012-06-30,379750.0
2012-06-23,381000.0
2012-06-16,381250.0
2012-06-09,378000.0
2012-06-02,374500.0
2012-05-26,373500.0
2012-05-19,371250.0
2012-05-12,375250.0
2012-05-05,378250.0
2012-04-28,381750.0
2012-04-21,378250.0
2012-04-14,372250.0
2012-04-07,369000.0
2012-03-31,364500.0
2012-03-24,368750.0
2012-03-17,369250.0
2012-03-10,367000.0
2012-03-03,365000.0
2012-02-25,363250.0
2012-02-18,365000.0
