Open,High,Low,Close,Timestamp
4108.49,4108.49,4108.49,4108.49,2023-10-27 14:42:15
4108.64,4108.64,4108.64,4108.64,2023-10-27 14:42:14
4108.85,4108.85,4108.85,4108.85,2023-10-27 14:42:13
4108.85,4108.85,4108.85,4108.85,2023-10-27 14:42:12
4108.82,4108.82,4108.82,4108.82,2023-10-27 14:42:11
4108.85,4108.85,4108.85,4108.85,2023-10-27 14:42:10
4108.84,4108.84,4108.84,4108.84,2023-10-27 14:42:09
4108.82,4108.82,4108.82,4108.82,2023-10-27 14:42:08
4108.8,4108.8,4108.8,4108.8,2023-10-27 14:42:07
4108.6900000000005,4108.6900000000005,4108.6900000000005,4108.6900000000005,2023-10-27 14:42:06
4108.68,4108.68,4108.68,4108.68,2023-10-27 14:42:05
4108.61,4108.61,4108.61,4108.61,2023-10-27 14:42:04
4108.62,4108.62,4108.62,4108.62,2023-10-27 14:42:03
4108.59,4108.59,4108.59,4108.59,2023-10-27 14:42:02
4108.53,4108.53,4108.53,4108.53,2023-10-27 14:42:01
4108.13,4108.13,4108.13,4108.13,2023-10-27 14:42:00
4108.11,4108.11,4108.11,4108.11,2023-10-27 14:41:59
4108.16,4108.16,4108.16,4108.16,2023-10-27 14:41:58
4108.18,4108.18,4108.18,4108.18,2023-10-27 14:41:57
4108.13,4108.13,4108.13,4108.13,2023-10-27 14:41:56
4108.16,4108.16,4108.16,4108.16,2023-10-27 14:41:55
4108.03,4108.03,4108.03,4108.03,2023-10-27 14:41:54
4108.07,4108.07,4108.07,4108.07,2023-10-27 14:41:53
4108.07,4108.07,4108.07,4108.07,2023-10-27 14:41:52
4108.1,4108.1,4108.1,4108.1,2023-10-27 14:41:51
4108.26,4108.26,4108.26,4108.26,2023-10-27 14:41:50
4108.3,4108.3,4108.3,4108.3,2023-10-27 14:41:49
4108.21,4108.21,4108.21,4108.21,2023-10-27 14:41:48
4108.17,4108.17,4108.17,4108.17,2023-10-27 14:41:47
4108.25,4108.25,4108.25,4108.25,2023-10-27 14:41:46
4108.1900000000005,4108.1900000000005,4108.1900000000005,4108.1900000000005,2023-10-27 14:41:45
4108.06,4108.06,4108.06,4108.06,2023-10-27 14:41:44
4108.39,4108.39,4108.39,4108.39,2023-10-27 14:41:43
4108.52,4108.52,4108.52,4108.52,2023-10-27 14:41:42
4108.53,4108.53,4108.53,4108.53,2023-10-27 14:41:41
4108.58,4108.58,4108.58,4108.58,2023-10-27 14:41:40
4108.46,4108.46,4108.46,4108.46,2023-10-27 14:41:39
4108.58,4108.58,4108.58,4108.58,2023-10-27 14:41:38
4108.7300000000005,4108.7300000000005,4108.7300000000005,4108.7300000000005,2023-10-27 14:41:37
4108.63,4108.63,4108.63,4108.63,2023-10-27 14:41:36
4108.56,4108.56,4108.56,4108.56,2023-10-27 14:41:35
4108.6900000000005,4108.6900000000005,4108.6900000000005,4108.6900000000005,2023-10-27 14:41:34
4108.9800000000005,4108.9800000000005,4108.9800000000005,4108.9800000000005,2023-10-27 14:41:33
4108.36,4108.36,4108.36,4108.36,2023-10-27 14:41:32
4108.33,4108.33,4108.33,4108.33,2023-10-27 14:41:31
4108.29,4108.29,4108.29,4108.29,2023-10-27 14:41:30
4108.43,4108.43,4108.43,4108.43,2023-10-27 14:41:29
4108.59,4108.59,4108.59,4108.59,2023-10-27 14:41:28
4108.61,4108.61,4108.61,4108.61,2023-10-27 14:41:27
4108.8,4108.8,4108.8,4108.8,2023-10-27 14:41:26
4108.7300000000005,4108.7300000000005,4108.7300000000005,4108.7300000000005,2023-10-27 14:41:25
4108.68,4108.68,4108.68,4108.68,2023-10-27 14:41:24
4108.4400000000005,4108.4400000000005,4108.4400000000005,4108.4400000000005,2023-10-27 14:41:23
4107.38,4107.38,4107.38,4107.38,2023-10-27 14:41:22
4107.04,4107.04,4107.04,4107.04,2023-10-27 14:41:21
4107.17,4107.17,4107.17,4107.17,2023-10-27 14:41:20
4107.14,4107.14,4107.14,4107.14,2023-10-27 14:41:19
4107.0,4107.0,4107.0,4107.0,2023-10-27 14:41:18
4106.75,4106.75,4106.75,4106.75,2023-10-27 14:41:17
4106.78,4106.78,4106.78,4106.78,2023-10-27 14:41:16
4106.86,4106.86,4106.86,4106.86,2023-10-27 14:41:15
4106.71,4106.71,4106.71,4106.71,2023-10-27 14:41:14
4105.84,4105.84,4105.84,4105.84,2023-10-27 14:41:13
4105.58,4105.58,4105.58,4105.58,2023-10-27 14:41:12
4105.16,4105.16,4105.16,4105.16,2023-10-27 14:41:11
4104.78,4104.78,4104.78,4104.78,2023-10-27 14:41:10
4104.71,4104.71,4104.71,4104.71,2023-10-27 14:41:09
4104.65,4104.65,4104.65,4104.65,2023-10-27 14:41:08
4104.6900000000005,4104.6900000000005,4104.6900000000005,4104.6900000000005,2023-10-27 14:41:07
4104.76,4104.76,4104.76,4104.76,2023-10-27 14:41:06
4104.64,4104.64,4104.64,4104.64,2023-10-27 14:41:05
4104.6,4104.6,4104.6,4104.6,2023-10-27 14:41:04
4104.58,4104.58,4104.58,4104.58,2023-10-27 14:41:03
4104.56,4104.56,4104.56,4104.56,2023-10-27 14:41:02
4104.52,4104.52,4104.52,4104.52,2023-10-27 14:41:01
4104.54,4104.54,4104.54,4104.54,2023-10-27 14:41:00
4104.42,4104.42,4104.42,4104.42,2023-10-27 14:40:59
4104.42,4104.42,4104.42,4104.42,2023-10-27 14:40:58
4104.39,4104.39,4104.39,4104.39,2023-10-27 14:40:57
4104.45,4104.45,4104.45,4104.45,2023-10-27 14:40:56
4104.52,4104.52,4104.52,4104.52,2023-10-27 14:40:55
4104.71,4104.71,4104.71,4104.71,2023-10-27 14:40:54
4104.79,4104.79,4104.79,4104.79,2023-10-27 14:40:53
4104.78,4104.78,4104.78,4104.78,2023-10-27 14:40:52
4104.81,4104.81,4104.81,4104.81,2023-10-27 14:40:51
4104.9,4104.9,4104.9,4104.9,2023-10-27 14:40:50
4105.01,4105.01,4105.01,4105.01,2023-10-27 14:40:49
4105.0,4105.0,4105.0,4105.0,2023-10-27 14:40:48
4104.99,4104.99,4104.99,4104.99,2023-10-27 14:40:47
4105.08,4105.08,4105.08,4105.08,2023-10-27 14:40:46
4105.07,4105.07,4105.07,4105.07,2023-10-27 14:40:45
4105.0,4105.0,4105.0,4105.0,2023-10-27 14:40:44
4105.02,4105.02,4105.02,4105.02,2023-10-27 14:40:43
4105.02,4105.02,4105.02,4105.02,2023-10-27 14:40:42
4105.05,4105.05,4105.05,4105.05,2023-10-27 14:40:41
4105.1,4105.1,4105.1,4105.1,2023-10-27 14:40:40
4105.07,4105.07,4105.07,4105.07,2023-10-27 14:40:39
4105.11,4105.11,4105.11,4105.11,2023-10-27 14:40:38
4105.2300000000005,4105.2300000000005,4105.2300000000005,4105.2300000000005,2023-10-27 14:40:37
4104.78,4104.78,4104.78,4104.78,2023-10-27 14:40:36
4104.62,4104.62,4104.62,4104.62,2023-10-27 14:40:35
4104.52,4104.52,4104.52,4104.52,2023-10-27 14:40:34
4104.51,4104.51,4104.51,4104.51,2023-10-27 14:40:33
4104.59,4104.59,4104.59,4104.59,2023-10-27 14:40:32
4104.58,4104.58,4104.58,4104.58,2023-10-27 14:40:31
4104.42,4104.42,4104.42,4104.42,2023-10-27 14:40:30
4104.42,4104.42,4104.42,4104.42,2023-10-27 14:40:29
4104.39,4104.39,4104.39,4104.39,2023-10-27 14:40:28
4104.41,4104.41,4104.41,4104.41,2023-10-27 14:40:27
4104.32,4104.32,4104.32,4104.32,2023-10-27 14:40:26
4104.21,4104.21,4104.21,4104.21,2023-10-27 14:40:25
4104.26,4104.26,4104.26,4104.26,2023-10-27 14:40:24
4104.17,4104.17,4104.17,4104.17,2023-10-27 14:40:23
4104.15,4104.15,4104.15,4104.15,2023-10-27 14:40:22
4104.07,4104.07,4104.07,4104.07,2023-10-27 14:40:21
4104.18,4104.18,4104.18,4104.18,2023-10-27 14:40:20
4104.04,4104.04,4104.04,4104.04,2023-10-27 14:40:19
4103.99,4103.99,4103.99,4103.99,2023-10-27 14:40:18
4104.08,4104.08,4104.08,4104.08,2023-10-27 14:40:17
4104.03,4104.03,4104.03,4104.03,2023-10-27 14:40:16
4103.78,4103.78,4103.78,4103.78,2023-10-27 14:40:15
4103.92,4103.92,4103.92,4103.92,2023-10-27 14:40:14
4103.99,4103.99,4103.99,4103.99,2023-10-27 14:40:13
4104.05,4104.05,4104.05,4104.05,2023-10-27 14:40:12
4103.9800000000005,4103.9800000000005,4103.9800000000005,4103.9800000000005,2023-10-27 14:40:11
4104.05,4104.05,4104.05,4104.05,2023-10-27 14:40:10
4103.99,4103.99,4103.99,4103.99,2023-10-27 14:40:09
4104.63,4104.63,4104.63,4104.63,2023-10-27 14:40:08
4104.8,4104.8,4104.8,4104.8,2023-10-27 14:40:07
4104.86,4104.86,4104.86,4104.86,2023-10-27 14:40:06
4105.26,4105.26,4105.26,4105.26,2023-10-27 14:40:05
4105.56,4105.56,4105.56,4105.56,2023-10-27 14:40:04
4105.51,4105.51,4105.51,4105.51,2023-10-27 14:40:03
4105.21,4105.21,4105.21,4105.21,2023-10-27 14:40:02
4105.01,4105.01,4105.01,4105.01,2023-10-27 14:40:01
4104.96,4104.96,4104.96,4104.96,2023-10-27 14:40:00
4104.95,4104.95,4104.95,4104.95,2023-10-27 14:39:59
4105.5,4105.5,4105.5,4105.5,2023-10-27 14:39:58
4105.76,4105.76,4105.76,4105.76,2023-10-27 14:39:57
4105.74,4105.74,4105.74,4105.74,2023-10-27 14:39:56
4105.74,4105.74,4105.74,4105.74,2023-10-27 14:39:55
4106.04,4106.04,4106.04,4106.04,2023-10-27 14:39:54
4106.08,4106.08,4106.08,4106.08,2023-10-27 14:39:53
4106.04,4106.04,4106.04,4106.04,2023-10-27 14:39:52
4106.0,4106.0,4106.0,4106.0,2023-10-27 14:39:51
4106.06,4106.06,4106.06,4106.06,2023-10-27 14:39:50
4106.1900000000005,4106.1900000000005,4106.1900000000005,4106.1900000000005,2023-10-27 14:39:49
4106.28,4106.28,4106.28,4106.28,2023-10-27 14:39:48
4106.25,4106.25,4106.25,4106.25,2023-10-27 14:39:47
4106.17,4106.17,4106.17,4106.17,2023-10-27 14:39:46
4106.08,4106.08,4106.08,4106.08,2023-10-27 14:39:45
4106.1,4106.1,4106.1,4106.1,2023-10-27 14:39:44
4106.02,4106.02,4106.02,4106.02,2023-10-27 14:39:43
4105.9400000000005,4105.9400000000005,4105.9400000000005,4105.9400000000005,2023-10-27 14:39:42
4105.91,4105.91,4105.91,4105.91,2023-10-27 14:39:41
4105.81,4105.81,4105.81,4105.81,2023-10-27 14:39:40
4106.06,4106.06,4106.06,4106.06,2023-10-27 14:39:39
4106.16,4106.16,4106.16,4106.16,2023-10-27 14:39:38
4106.57,4106.57,4106.57,4106.57,2023-10-27 14:39:37
4106.64,4106.64,4106.64,4106.64,2023-10-27 14:39:36
4106.58,4106.58,4106.58,4106.58,2023-10-27 14:39:35
4106.56,4106.56,4106.56,4106.56,2023-10-27 14:39:34
4106.75,4106.75,4106.75,4106.75,2023-10-27 14:39:33
4106.79,4106.79,4106.79,4106.79,2023-10-27 14:39:32
4106.77,4106.77,4106.77,4106.77,2023-10-27 14:39:31
4106.61,4106.61,4106.61,4106.61,2023-10-27 14:39:30
4106.64,4106.64,4106.64,4106.64,2023-10-27 14:39:29
4106.65,4106.65,4106.65,4106.65,2023-10-27 14:39:28
4106.83,4106.83,4106.83,4106.83,2023-10-27 14:39:27
4106.85,4106.85,4106.85,4106.85,2023-10-27 14:39:26
4106.87,4106.87,4106.87,4106.87,2023-10-27 14:39:25
4106.86,4106.86,4106.86,4106.86,2023-10-27 14:39:24
4106.8,4106.8,4106.8,4106.8,2023-10-27 14:39:23
4106.75,4106.75,4106.75,4106.75,2023-10-27 14:39:22
4106.86,4106.86,4106.86,4106.86,2023-10-27 14:39:21
4106.75,4106.75,4106.75,4106.75,2023-10-27 14:39:20
4106.52,4106.52,4106.52,4106.52,2023-10-27 14:39:19
4106.38,4106.38,4106.38,4106.38,2023-10-27 14:39:18
4106.37,4106.37,4106.37,4106.37,2023-10-27 14:39:17
4106.29,4106.29,4106.29,4106.29,2023-10-27 14:39:16
4106.18,4106.18,4106.18,4106.18,2023-10-27 14:39:15
4106.1,4106.1,4106.1,4106.1,2023-10-27 14:39:14
4106.05,4106.05,4106.05,4106.05,2023-10-27 14:39:13
4106.22,4106.22,4106.22,4106.22,2023-10-27 14:39:12
4106.2300000000005,4106.2300000000005,4106.2300000000005,4106.2300000000005,2023-10-27 14:39:11
4106.16,4106.16,4106.16,4106.16,2023-10-27 14:39:10
4106.24,4106.24,4106.24,4106.24,2023-10-27 14:39:09
4106.46,4106.46,4106.46,4106.46,2023-10-27 14:39:08
4106.51,4106.51,4106.51,4106.51,2023-10-27 14:39:07
4106.5,4106.5,4106.5,4106.5,2023-10-27 14:39:06
4106.64,4106.64,4106.64,4106.64,2023-10-27 14:39:05
4106.74,4106.74,4106.74,4106.74,2023-10-27 14:39:04
4107.1900000000005,4107.1900000000005,4107.1900000000005,4107.1900000000005,2023-10-27 14:39:03
4107.42,4107.42,4107.42,4107.42,2023-10-27 14:39:02
4107.4400000000005,4107.4400000000005,4107.4400000000005,4107.4400000000005,2023-10-27 14:39:01
4107.47,4107.47,4107.47,4107.47,2023-10-27 14:39:00
4107.46,4107.46,4107.46,4107.46,2023-10-27 14:38:59
4107.43,4107.43,4107.43,4107.43,2023-10-27 14:38:58
4107.36,4107.36,4107.36,4107.36,2023-10-27 14:38:57
4107.21,4107.21,4107.21,4107.21,2023-10-27 14:38:56
4107.2,4107.2,4107.2,4107.2,2023-10-27 14:38:55
4107.17,4107.17,4107.17,4107.17,2023-10-27 14:38:54
4107.13,4107.13,4107.13,4107.13,2023-10-27 14:38:53
4107.13,4107.13,4107.13,4107.13,2023-10-27 14:38:52
4107.36,4107.36,4107.36,4107.36,2023-10-27 14:38:51
4107.47,4107.47,4107.47,4107.47,2023-10-27 14:38:50
4107.49,4107.49,4107.49,4107.49,2023-10-27 14:38:49
4107.37,4107.37,4107.37,4107.37,2023-10-27 14:38:48
4107.37,4107.37,4107.37,4107.37,2023-10-27 14:38:47
4107.34,4107.34,4107.34,4107.34,2023-10-27 14:38:46
4107.31,4107.31,4107.31,4107.31,2023-10-27 14:38:45
4107.51,4107.51,4107.51,4107.51,2023-10-27 14:38:44
4107.46,4107.46,4107.46,4107.46,2023-10-27 14:38:43
4107.41,4107.41,4107.41,4107.41,2023-10-27 14:38:42
4107.29,4107.29,4107.29,4107.29,2023-10-27 14:38:41
4107.27,4107.27,4107.27,4107.27,2023-10-27 14:38:40
4107.22,4107.22,4107.22,4107.22,2023-10-27 14:38:39
4107.79,4107.79,4107.79,4107.79,2023-10-27 14:38:38
4108.08,4108.08,4108.08,4108.08,2023-10-27 14:38:37
4108.03,4108.03,4108.03,4108.03,2023-10-27 14:38:36
4107.97,4107.97,4107.97,4107.97,2023-10-27 14:38:35
4107.99,4107.99,4107.99,4107.99,2023-10-27 14:38:34
4108.05,4108.05,4108.05,4108.05,2023-10-27 14:38:33
4108.03,4108.03,4108.03,4108.03,2023-10-27 14:38:32
4108.22,4108.22,4108.22,4108.22,2023-10-27 14:38:31
4108.42,4108.42,4108.42,4108.42,2023-10-27 14:38:30
4108.51,4108.51,4108.51,4108.51,2023-10-27 14:38:29
4108.51,4108.51,4108.51,4108.51,2023-10-27 14:38:28
4108.4400000000005,4108.4400000000005,4108.4400000000005,4108.4400000000005,2023-10-27 14:38:27
4108.42,4108.42,4108.42,4108.42,2023-10-27 14:38:26
4108.4400000000005,4108.4400000000005,4108.4400000000005,4108.4400000000005,2023-10-27 14:38:25
4108.61,4108.61,4108.61,4108.61,2023-10-27 14:38:24
4108.62,4108.62,4108.62,4108.62,2023-10-27 14:38:23
4108.55,4108.55,4108.55,4108.55,2023-10-27 14:38:22
4108.57,4108.57,4108.57,4108.57,2023-10-27 14:38:21
4108.59,4108.59,4108.59,4108.59,2023-10-27 14:38:20
4108.58,4108.58,4108.58,4108.58,2023-10-27 14:38:19
4108.43,4108.43,4108.43,4108.43,2023-10-27 14:38:18
4108.39,4108.39,4108.39,4108.39,2023-10-27 14:38:17
4108.28,4108.28,4108.28,4108.28,2023-10-27 14:38:16
4108.22,4108.22,4108.22,4108.22,2023-10-27 14:38:15
4108.25,4108.25,4108.25,4108.25,2023-10-27 14:38:14
4108.27,4108.27,4108.27,4108.27,2023-10-27 14:38:13
4108.2300000000005,4108.2300000000005,4108.2300000000005,4108.2300000000005,2023-10-27 14:38:12
4108.08,4108.08,4108.08,4108.08,2023-10-27 14:38:11
4108.06,4108.06,4108.06,4108.06,2023-10-27 14:38:10
4108.01,4108.01,4108.01,4108.01,2023-10-27 14:38:09
4108.1,4108.1,4108.1,4108.1,2023-10-27 14:38:08
4108.2,4108.2,4108.2,4108.2,2023-10-27 14:38:07
4108.14,4108.14,4108.14,4108.14,2023-10-27 14:38:06
4108.22,4108.22,4108.22,4108.22,2023-10-27 14:38:05
4108.1900000000005,4108.1900000000005,4108.1900000000005,4108.1900000000005,2023-10-27 14:38:04
4108.17,4108.17,4108.17,4108.17,2023-10-27 14:38:03
4108.24,4108.24,4108.24,4108.24,2023-10-27 14:38:02
4108.28,4108.28,4108.28,4108.28,2023-10-27 14:38:01
4108.39,4108.39,4108.39,4108.39,2023-10-27 14:38:00
4108.27,4108.27,4108.27,4108.27,2023-10-27 14:37:59
4108.26,4108.26,4108.26,4108.26,2023-10-27 14:37:58
4108.1900000000005,4108.1900000000005,4108.1900000000005,4108.1900000000005,2023-10-27 14:37:57
4108.09,4108.09,4108.09,4108.09,2023-10-27 14:37:56
4108.09,4108.09,4108.09,4108.09,2023-10-27 14:37:55
4108.4,4108.4,4108.4,4108.4,2023-10-27 14:37:54
4108.66,4108.66,4108.66,4108.66,2023-10-27 14:37:53
4108.67,4108.67,4108.67,4108.67,2023-10-27 14:37:52
4108.65,4108.65,4108.65,4108.65,2023-10-27 14:37:51
4108.45,4108.45,4108.45,4108.45,2023-10-27 14:37:50
4108.13,4108.13,4108.13,4108.13,2023-10-27 14:37:49
4108.15,4108.15,4108.15,4108.15,2023-10-27 14:37:48
4108.16,4108.16,4108.16,4108.16,2023-10-27 14:37:47
4108.17,4108.17,4108.17,4108.17,2023-10-27 14:37:46
4108.12,4108.12,4108.12,4108.12,2023-10-27 14:37:45
4108.11,4108.11,4108.11,4108.11,2023-10-27 14:37:44
4107.9400000000005,4107.9400000000005,4107.9400000000005,4107.9400000000005,2023-10-27 14:37:43
4107.95,4107.95,4107.95,4107.95,2023-10-27 14:37:42
4108.1900000000005,4108.1900000000005,4108.1900000000005,4108.1900000000005,2023-10-27 14:37:41
4108.2300000000005,4108.2300000000005,4108.2300000000005,4108.2300000000005,2023-10-27 14:37:40
4108.31,4108.31,4108.31,4108.31,2023-10-27 14:37:39
4108.36,4108.36,4108.36,4108.36,2023-10-27 14:37:38
4108.4400000000005,4108.4400000000005,4108.4400000000005,4108.4400000000005,2023-10-27 14:37:37
4108.32,4108.32,4108.32,4108.32,2023-10-27 14:37:36
4108.22,4108.22,4108.22,4108.22,2023-10-27 14:37:35
4108.55,4108.55,4108.55,4108.55,2023-10-27 14:37:34
4108.74,4108.74,4108.74,4108.74,2023-10-27 14:37:33
4108.85,4108.85,4108.85,4108.85,2023-10-27 14:37:32
4108.4400000000005,4108.4400000000005,4108.4400000000005,4108.4400000000005,2023-10-27 14:37:31
4107.91,4107.91,4107.91,4107.91,2023-10-27 14:37:30
4107.78,4107.78,4107.78,4107.78,2023-10-27 14:37:29
4107.66,4107.66,4107.66,4107.66,2023-10-27 14:37:28
4107.58,4107.58,4107.58,4107.58,2023-10-27 14:37:27
4107.4800000000005,4107.4800000000005,4107.4800000000005,4107.4800000000005,2023-10-27 14:37:26
4107.55,4107.55,4107.55,4107.55,2023-10-27 14:37:25
4107.45,4107.45,4107.45,4107.45,2023-10-27 14:37:24
4107.1900000000005,4107.1900000000005,4107.1900000000005,4107.1900000000005,2023-10-27 14:37:23
4107.09,4107.09,4107.09,4107.09,2023-10-27 14:37:22
4107.01,4107.01,4107.01,4107.01,2023-10-27 14:37:21
4107.01,4107.01,4107.01,4107.01,2023-10-27 14:37:20
4106.9,4106.9,4106.9,4106.9,2023-10-27 14:37:19
4106.7,4106.7,4106.7,4106.7,2023-10-27 14:37:18
4106.75,4106.75,4106.75,4106.75,2023-10-27 14:37:17
4106.71,4106.71,4106.71,4106.71,2023-10-27 14:37:16
4106.75,4106.75,4106.75,4106.75,2023-10-27 14:37:15
4106.6900000000005,4106.6900000000005,4106.6900000000005,4106.6900000000005,2023-10-27 14:37:14
4106.65,4106.65,4106.65,4106.65,2023-10-27 14:37:13
4106.87,4106.87,4106.87,4106.87,2023-10-27 14:37:12
4107.36,4107.36,4107.36,4107.36,2023-10-27 14:37:11
4107.45,4107.45,4107.45,4107.45,2023-10-27 14:37:10
4107.32,4107.32,4107.32,4107.32,2023-10-27 14:37:09
4107.27,4107.27,4107.27,4107.27,2023-10-27 14:37:08
4107.32,4107.32,4107.32,4107.32,2023-10-27 14:37:07
4107.45,4107.45,4107.45,4107.45,2023-10-27 14:37:06
4107.8,4107.8,4107.8,4107.8,2023-10-27 14:37:05
4107.96,4107.96,4107.96,4107.96,2023-10-27 14:37:04
4107.99,4107.99,4107.99,4107.99,2023-10-27 14:37:03
4108.03,4108.03,4108.03,4108.03,2023-10-27 14:37:02
4107.99,4107.99,4107.99,4107.99,2023-10-27 14:37:01
4107.84,4107.84,4107.84,4107.84,2023-10-27 14:37:00
4107.75,4107.75,4107.75,4107.75,2023-10-27 14:36:59
4107.68,4107.68,4107.68,4107.68,2023-10-27 14:36:58
4107.71,4107.71,4107.71,4107.71,2023-10-27 14:36:57
4107.53,4107.53,4107.53,4107.53,2023-10-27 14:36:56
4107.5,4107.5,4107.5,4107.5,2023-10-27 14:36:55
4107.34,4107.34,4107.34,4107.34,2023-10-27 14:36:54
4107.36,4107.36,4107.36,4107.36,2023-10-27 14:36:53
4107.33,4107.33,4107.33,4107.33,2023-10-27 14:36:52
4107.4400000000005,4107.4400000000005,4107.4400000000005,4107.4400000000005,2023-10-27 14:36:51
4107.38,4107.38,4107.38,4107.38,2023-10-27 14:36:50
4107.33,4107.33,4107.33,4107.33,2023-10-27 14:36:49
4107.3,4107.3,4107.3,4107.3,2023-10-27 14:36:48
4107.39,4107.39,4107.39,4107.39,2023-10-27 14:36:47
4107.4400000000005,4107.4400000000005,4107.4400000000005,4107.4400000000005,2023-10-27 14:36:46
4107.4400000000005,4107.4400000000005,4107.4400000000005,4107.4400000000005,2023-10-27 14:36:45
4106.82,4106.82,4106.82,4106.82,2023-10-27 14:36:44
4106.7,4106.7,4106.7,4106.7,2023-10-27 14:36:43
4106.81,4106.81,4106.81,4106.81,2023-10-27 14:36:42
4107.22,4107.22,4107.22,4107.22,2023-10-27 14:36:41
4107.29,4107.29,4107.29,4107.29,2023-10-27 14:36:40
4107.28,4107.28,4107.28,4107.28,2023-10-27 14:36:39
4107.24,4107.24,4107.24,4107.24,2023-10-27 14:36:38
4107.35,4107.35,4107.35,4107.35,2023-10-27 14:36:37
4107.54,4107.54,4107.54,4107.54,2023-10-27 14:36:36
4107.54,4107.54,4107.54,4107.54,2023-10-27 14:36:35
4107.4800000000005,4107.4800000000005,4107.4800000000005,4107.4800000000005,2023-10-27 14:36:34
4107.47,4107.47,4107.47,4107.47,2023-10-27 14:36:33
4107.38,4107.38,4107.38,4107.38,2023-10-27 14:36:32
4107.41,4107.41,4107.41,4107.41,2023-10-27 14:36:31
4107.42,4107.42,4107.42,4107.42,2023-10-27 14:36:30
4107.2300000000005,4107.2300000000005,4107.2300000000005,4107.2300000000005,2023-10-27 14:36:29
4107.18,4107.18,4107.18,4107.18,2023-10-27 14:36:28
4107.33,4107.33,4107.33,4107.33,2023-10-27 14:36:27
4107.36,4107.36,4107.36,4107.36,2023-10-27 14:36:26
4107.1900000000005,4107.1900000000005,4107.1900000000005,4107.1900000000005,2023-10-27 14:36:25
4107.09,4107.09,4107.09,4107.09,2023-10-27 14:36:24
4107.16,4107.16,4107.16,4107.16,2023-10-27 14:36:23
4107.1900000000005,4107.1900000000005,4107.1900000000005,4107.1900000000005,2023-10-27 14:36:22
4107.17,4107.17,4107.17,4107.17,2023-10-27 14:36:21
4107.08,4107.08,4107.08,4107.08,2023-10-27 14:36:20
4107.11,4107.11,4107.11,4107.11,2023-10-27 14:36:19
4106.65,4106.65,4106.65,4106.65,2023-10-27 14:36:18
4106.45,4106.45,4106.45,4106.45,2023-10-27 14:36:17
4106.45,4106.45,4106.45,4106.45,2023-10-27 14:36:16
4106.43,4106.43,4106.43,4106.43,2023-10-27 14:36:15
4106.49,4106.49,4106.49,4106.49,2023-10-27 14:36:14
4106.07,4106.07,4106.07,4106.07,2023-10-27 14:36:13
4105.9,4105.9,4105.9,4105.9,2023-10-27 14:36:12
4105.85,4105.85,4105.85,4105.85,2023-10-27 14:36:11
4105.76,4105.76,4105.76,4105.76,2023-10-27 14:36:10
4105.8,4105.8,4105.8,4105.8,2023-10-27 14:36:09
4105.72,4105.72,4105.72,4105.72,2023-10-27 14:36:08
4105.9800000000005,4105.9800000000005,4105.9800000000005,4105.9800000000005,2023-10-27 14:36:07
4106.35,4106.35,4106.35,4106.35,2023-10-27 14:36:06
4106.3,4106.3,4106.3,4106.3,2023-10-27 14:36:05
4106.49,4106.49,4106.49,4106.49,2023-10-27 14:36:04
4106.64,4106.64,4106.64,4106.64,2023-10-27 14:36:03
4106.58,4106.58,4106.58,4106.58,2023-10-27 14:36:02
4106.6,4106.6,4106.6,4106.6,2023-10-27 14:36:01
4106.67,4106.67,4106.67,4106.67,2023-10-27 14:36:00
4106.77,4106.77,4106.77,4106.77,2023-10-27 14:35:59
4106.8,4106.8,4106.8,4106.8,2023-10-27 14:35:58
4106.77,4106.77,4106.77,4106.77,2023-10-27 14:35:57
4106.77,4106.77,4106.77,4106.77,2023-10-27 14:35:56
4106.81,4106.81,4106.81,4106.81,2023-10-27 14:35:55
4106.91,4106.91,4106.91,4106.91,2023-10-27 14:35:54
4106.88,4106.88,4106.88,4106.88,2023-10-27 14:35:53
4106.9400000000005,4106.9400000000005,4106.9400000000005,4106.9400000000005,2023-10-27 14:35:52
4106.51,4106.51,4106.51,4106.51,2023-10-27 14:35:51
4106.27,4106.27,4106.27,4106.27,2023-10-27 14:35:50
4106.0,4106.0,4106.0,4106.0,2023-10-27 14:35:49
4106.05,4106.05,4106.05,4106.05,2023-10-27 14:35:48
4106.05,4106.05,4106.05,4106.05,2023-10-27 14:35:47
4106.08,4106.08,4106.08,4106.08,2023-10-27 14:35:46
4106.15,4106.15,4106.15,4106.15,2023-10-27 14:35:45
4106.3,4106.3,4106.3,4106.3,2023-10-27 14:35:44
4106.16,4106.16,4106.16,4106.16,2023-10-27 14:35:43
4106.14,4106.14,4106.14,4106.14,2023-10-27 14:35:42
4106.1,4106.1,4106.1,4106.1,2023-10-27 14:35:41
4106.09,4106.09,4106.09,4106.09,2023-10-27 14:35:40
4106.72,4106.72,4106.72,4106.72,2023-10-27 14:35:39
4107.28,4107.28,4107.28,4107.28,2023-10-27 14:35:38
4107.65,4107.65,4107.65,4107.65,2023-10-27 14:35:37
4107.79,4107.79,4107.79,4107.79,2023-10-27 14:35:36
4107.76,4107.76,4107.76,4107.76,2023-10-27 14:35:35
4108.25,4108.25,4108.25,4108.25,2023-10-27 14:35:34
4108.38,4108.38,4108.38,4108.38,2023-10-27 14:35:33
4108.32,4108.32,4108.32,4108.32,2023-10-27 14:35:32
4108.3,4108.3,4108.3,4108.3,2023-10-27 14:35:31
